dataset,country,province,city,author_loc_ref,lon,lat,sample_type,sam_Y,sam_M,ABX_cat,ABX_subcat,ABX_subcat_abbre,ABX_conc_mean,unit
Zhang_2022,China,Henan,NA,Weihe River,114.446667,35.585278,sediments,2014,8,Sulfonamides,Sulfadimethoxine,SDM,3.1,μg/kg
Zhang_2022,China,Henan,NA,Weihe River,114.446667,35.585278,sediments,2014,8,Tetracyclines,Tetracycline,TC,20.2,μg/kg
Zhang_2022,China,Henan,NA,Weihe River,114.446667,35.585278,sediments,2014,8,Tetracyclines,Oxytetracycline,OTC,15.2,μg/kg
Zhang_2022,China,Henan,NA,Weihe River,114.446667,35.585278,sediments,2014,8,Tetracyclines,Chlortetracycline,CTC,6.3,μg/kg
Zhang_2022,China,Shandong,NA,Jiaozhou Bay,120.125,36.15,sediments,2015,11,Sulfonamides,Sarafloxacin,SAR,0.12,μg/kg
Zhang_2022,China,Shandong,NA,Jiaozhou Bay,120.125,36.15,sediments,2015,11,Sulfonamides,Pipemidic acid,PIPA,2.85,μg/kg
Zhang_2022,China,Shandong,NA,Jiaozhou Bay,120.125,36.15,sediments,2015,11,Sulfonamides,Oxolinic acid,OLA,0.89,μg/kg
Zhang_2022,China,Shandong,NA,Jiaozhou Bay,120.125,36.15,sediments,2015,11,Sulfonamides,Ofloxacin,OFX,2.7,μg/kg
Zhang_2022,China,Shandong,NA,Jiaozhou Bay,120.125,36.15,sediments,2015,11,Sulfonamides,Lomefloxacin,LFX,0.09,μg/kg
Zhang_2022,China,Shandong,NA,Jiaozhou Bay,120.125,36.15,sediments,2015,11,Sulfonamides,Flumequine,FLU,0.2,μg/kg
Zhang_2022,China,Shandong,NA,Jiaozhou Bay,120.125,36.15,sediments,2015,11,Sulfonamides,Enrofloxacin,EFX,0.18,μg/kg
Zhang_2022,China,Shandong,NA,Jiaozhou Bay,120.125,36.15,sediments,2015,11,Sulfonamides,Ciprofloxacin,CFX,1.41,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Fluoroquinolones,Enrofloxacin,EFX,9.95,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Fluoroquinolones,Enrofloxacin,EFX,6.8,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Macrolides,Tylosin,TYL,4.05,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Macrolides,Tylosin,TYL,2.9,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Sulfonamides,Sulfamethoxazol,SMX,1.65,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Sulfonamides,Sulfamethoxazol,SMX,1.35,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Sulfonamides,Sulfadiazine,SDZ,1.35,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Sulfonamides,Sulfadiazine,SDZ,1.25,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Sulfonamides,Sulfadimidine,SDMD,2.5,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Sulfonamides,Sulfadimidine,SDMD,1.7000000000000002,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Tetracyclines,Tetracycline,TC,5.45,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Tetracyclines,Tetracycline,TC,3.95,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Tetracyclines,Oxytetracycline,OTC,42.25,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Tetracyclines,Oxytetracycline,OTC,25.35,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Tetracyclines,Chlortetracycline,CTC,1.8,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,soil,NA,NA,Tetracyclines,Chlortetracycline,CTC,1.65,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,sediments,NA,NA,Tetracyclines,β-apo-oxytetracycline,β-OTC,0.01,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,sediments,NA,NA,Tetracyclines,α-apo-oxytetracycline,α-OTC,0.18,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,sediments,NA,NA,Tetracyclines,Tetracycline,TC,0.39,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,sediments,NA,NA,Tetracyclines,Oxytetracycline,OTC,0.47,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,sediments,NA,NA,Tetracyclines,Methacycline,MT,NA,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,sediments,NA,NA,Tetracyclines,Isochlortetracycline,ICTC,2.23,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,sediments,NA,NA,Tetracyclines,Epitetracycline,ETC,0.12,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,sediments,NA,NA,Tetracyclines,Epioxytetracycline,EOTC,0.16,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,sediments,NA,NA,Tetracyclines,Epianhydrotetracycline,EATC,0.15,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,sediments,NA,NA,Tetracyclines,Doxycycline,DXC,1.78,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,sediments,NA,NA,Tetracyclines,Chlortetracycline,CTC,6.47,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,soil,NA,NA,Tetracyclines,β-apo-oxytetracycline,β-OTC,1.18,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,soil,NA,NA,Tetracyclines,α-apo-oxytetracycline,α-OTC,9.38,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,soil,NA,NA,Tetracyclines,Tetracycline,TC,0.69,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,soil,NA,NA,Tetracyclines,Oxytetracycline,OTC,21.59,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,soil,NA,NA,Tetracyclines,Methacycline,MT,NA,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,soil,NA,NA,Tetracyclines,Isochlortetracycline,ICTC,0.84,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,soil,NA,NA,Tetracyclines,Epitetracycline,ETC,0.21,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,soil,NA,NA,Tetracyclines,Epioxytetracycline,EOTC,NA,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,soil,NA,NA,Tetracyclines,Epianhydrotetracycline,EATC,3.45,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,soil,NA,NA,Tetracyclines,Doxycycline,DXC,1.86,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116,26.558333,soil,NA,NA,Tetracyclines,Chlortetracycline,CTC,2.83,μg/kg
Zhang_2022,China,Guangdong,Jiangmen,Zhenhai Bay Mangrove Nature Reserve,112.3875,21.933333,soil,2015,5,Fluoroquinolones,Ofloxacin,OFX,36.85,μg/kg
Zhang_2022,China,Guangdong,Jiangmen,Zhenhai Bay Mangrove Nature Reserve,112.3875,21.933333,soil,2015,5,Fluoroquinolones,Norfloxacin,NFX,53.96,μg/kg
Zhang_2022,China,Guangdong,Jiangmen,Zhenhai Bay Mangrove Nature Reserve,112.3875,21.933333,soil,2015,5,Fluoroquinolones,Enrofloxacin,EFX,41.73,μg/kg
Zhang_2022,China,Guangdong,Jiangmen,Zhenhai Bay Mangrove Nature Reserve,112.3875,21.933333,soil,2015,5,Fluoroquinolones,Ciprofloxacin,CFX,36.4,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,sediments,2009,7,Macrolides,Roxithromycin,RTM,1.9,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,sediments,2009,7,Macrolides,Erythromycin-H2O,ETM-H2O,1.3,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,sediments,2009,7,Macrolides,Clarithromycin,CTM,0.28,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,sediments,2009,7,Macrolides,Azithromycin,AZM,0.3,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,soil,2009,11,Macrolides,Roxithromycin,RTM,0.08,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,soil,2009,11,Macrolides,Erythromycin-H2O,ETM-H2O,0.25,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,soil,2009,11,Macrolides,Azithromycin,AZM,0.004,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,sediments,2009,7,Sulfonamides,Trimethoprim,TMP,0.35,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,sediments,2009,7,Sulfonamides,Sulfamethoxazole,SMX,NA,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,sediments,2009,7,Sulfonamides,Sulfadiazine,SDZ,NA,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,sediments,2009,7,Sulfonamides,Sulfadimethoxypyrimidine,SDT,0.75,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,soil,2009,11,Sulfonamides,Trimethoprim,TMP,0.48,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,soil,2009,11,Sulfonamides,Sulfamethoxazole,SMX,0.2,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,soil,2009,11,Sulfonamides,Sulfadiazine,SDZ,0.08,μg/kg
Zhang_2022,China,Guangdong,NA,the East River catchment,113.866667,23.116667,soil,2009,11,Sulfonamides,Sulfadimethoxypyrimidine,SDT,0.37,μg/kg
Zhang_2022,China,Tianjin,NA,NA,117.200983,39.084158,municipal sludge,NA,NA,Fluoroquinolones,Ofloxacin,OFX,2920.65,μg/kg
Zhang_2022,China,Tianjin,NA,NA,117.200983,39.084158,municipal sludge,NA,NA,Fluoroquinolones,Norfloxacin,NFX,1795.55,μg/kg
Zhang_2022,China,Tianjin,NA,NA,117.200983,39.084158,municipal sludge,NA,NA,Fluoroquinolones,Ciprofloxacin,CFX,411.1,μg/kg
Zhang_2022,China,Tianjin,NA,NA,117.200983,39.084158,municipal sludge,NA,NA,Macrolides,Roxithromycin,RTM,29.85,μg/kg
Zhang_2022,China,Tianjin,NA,NA,117.200983,39.084158,municipal sludge,NA,NA,Macrolides,Erythromycin,ETM,6.3,μg/kg
Zhang_2022,China,Tianjin,NA,NA,117.200983,39.084158,municipal sludge,NA,NA,Macrolides,Azithromycin,AZM,1150.7,μg/kg
Zhang_2022,China,Tianjin,NA,NA,117.200983,39.084158,municipal sludge,NA,NA,Sulfonamides,Sulfamerazine,SMZ1,NA,μg/kg
Zhang_2022,China,Tianjin,NA,NA,117.200983,39.084158,municipal sludge,NA,NA,Sulfonamides,Sulfamethazine,SMZ,2,μg/kg
Zhang_2022,China,Tianjin,NA,NA,117.200983,39.084158,municipal sludge,NA,NA,Sulfonamides,Sulfamethoxazole,SMX,13.1,μg/kg
Zhang_2022,China,Tianjin,NA,NA,117.200983,39.084158,municipal sludge,NA,NA,Tetracyclines,Tetracycline,TC,158.55,μg/kg
Zhang_2022,China,Tianjin,NA,NA,117.200983,39.084158,municipal sludge,NA,NA,Tetracyclines,Oxytetracycline,OTC,1701.05,μg/kg
Zhang_2022,China,Tianjin,NA,NA,117.200983,39.084158,municipal sludge,NA,NA,Tetracyclines,Chlortetracycline,CTC,125.65,μg/kg
Zhang_2022,China,Shanghai,NA,Yangtze River Delta,121.484512,30.916739,soil,2014,6,Fluoroquinolones,Ofloxacin,OFX,5.86,μg/kg
Zhang_2022,China,Jiangsu,NA,Yangtze River Delta,120.445064,31.099971,soil,2014,6,Fluoroquinolones,Ofloxacin,OFX,5.86,μg/kg
Zhang_2022,China,Zhejiang,NA,Yangtze River Delta,120.357677,30.914756,soil,2014,6,Fluoroquinolones,Ofloxacin,OFX,5.86,μg/kg
Zhang_2022,China,Shanghai,NA,Yangtze River Delta,121.484512,30.916739,soil,2014,6,Fluoroquinolones,Norfloxacin,NFX,11.2,μg/kg
Zhang_2022,China,Jiangsu,NA,Yangtze River Delta,120.445064,31.099971,soil,2014,6,Fluoroquinolones,Norfloxacin,NFX,11.2,μg/kg
Zhang_2022,China,Zhejiang,NA,Yangtze River Delta,120.357677,30.914756,soil,2014,6,Fluoroquinolones,Norfloxacin,NFX,11.2,μg/kg
Zhang_2022,China,Shanghai,NA,Yangtze River Delta,121.484512,30.916739,soil,2014,6,Fluoroquinolones,Enrofloxacin,EFX,3.98,μg/kg
Zhang_2022,China,Jiangsu,NA,Yangtze River Delta,120.445064,31.099971,soil,2014,6,Fluoroquinolones,Enrofloxacin,EFX,3.98,μg/kg
Zhang_2022,China,Zhejiang,NA,Yangtze River Delta,120.357677,30.914756,soil,2014,6,Fluoroquinolones,Enrofloxacin,EFX,3.98,μg/kg
Zhang_2022,China,Shanghai,NA,Yangtze River Delta,121.484512,30.916739,soil,2014,6,Fluoroquinolones,Ciprofloxacin,CFX,27.7,μg/kg
Zhang_2022,China,Jiangsu,NA,Yangtze River Delta,120.445064,31.099971,soil,2014,6,Fluoroquinolones,Ciprofloxacin,CFX,27.7,μg/kg
Zhang_2022,China,Zhejiang,NA,Yangtze River Delta,120.357677,30.914756,soil,2014,6,Fluoroquinolones,Ciprofloxacin,CFX,27.7,μg/kg
Zhang_2022,China,Shanghai,NA,Yangtze River Delta,121.484512,30.916739,soil,2014,6,Sulfonamides,Sulfamerazine,SMZ1,0.01,μg/kg
Zhang_2022,China,Jiangsu,NA,Yangtze River Delta,120.445064,31.099971,soil,2014,6,Sulfonamides,Sulfamerazine,SMZ1,0.01,μg/kg
Zhang_2022,China,Zhejiang,NA,Yangtze River Delta,120.357677,30.914756,soil,2014,6,Sulfonamides,Sulfamerazine,SMZ1,0.01,μg/kg
Zhang_2022,China,Shanghai,NA,Yangtze River Delta,121.484512,30.916739,soil,2014,6,Sulfonamides,Sulfamethazine,SMZ,0.01,μg/kg
Zhang_2022,China,Jiangsu,NA,Yangtze River Delta,120.445064,31.099971,soil,2014,6,Sulfonamides,Sulfamethazine,SMZ,0.01,μg/kg
Zhang_2022,China,Zhejiang,NA,Yangtze River Delta,120.357677,30.914756,soil,2014,6,Sulfonamides,Sulfamethazine,SMZ,0.01,μg/kg
Zhang_2022,China,Shanghai,NA,Yangtze River Delta,121.484512,30.916739,soil,2014,6,Sulfonamides,Sulfamethizole,SMTZ,0.55,μg/kg
Zhang_2022,China,Jiangsu,NA,Yangtze River Delta,120.445064,31.099971,soil,2014,6,Sulfonamides,Sulfamethizole,SMTZ,0.55,μg/kg
Zhang_2022,China,Zhejiang,NA,Yangtze River Delta,120.357677,30.914756,soil,2014,6,Sulfonamides,Sulfamethizole,SMTZ,0.55,μg/kg
Zhang_2022,China,Shanghai,NA,Yangtze River Delta,121.484512,30.916739,soil,2014,6,Sulfonamides,Sulfadiazine,SDZ,0.03,μg/kg
Zhang_2022,China,Jiangsu,NA,Yangtze River Delta,120.445064,31.099971,soil,2014,6,Sulfonamides,Sulfadiazine,SDZ,0.03,μg/kg
Zhang_2022,China,Zhejiang,NA,Yangtze River Delta,120.357677,30.914756,soil,2014,6,Sulfonamides,Sulfadiazine,SDZ,0.03,μg/kg
Zhang_2022,China,Shanghai,NA,Yangtze River Delta,121.484512,30.916739,soil,2014,6,Sulfonamides,Sulfadimethoxine,SDM,1.46,μg/kg
Zhang_2022,China,Shanghai,NA,Yangtze River Delta,121.484512,30.916739,soil,2014,6,Sulfonamides,Sulfadimethoxine,SDM,0.29,μg/kg
Zhang_2022,China,Jiangsu,NA,Yangtze River Delta,120.445064,31.099971,soil,2014,6,Sulfonamides,Sulfadimethoxine,SDM,1.46,μg/kg
Zhang_2022,China,Jiangsu,NA,Yangtze River Delta,120.445064,31.099971,soil,2014,6,Sulfonamides,Sulfadimethoxine,SDM,0.29,μg/kg
Zhang_2022,China,Zhejiang,NA,Yangtze River Delta,120.357677,30.914756,soil,2014,6,Sulfonamides,Sulfadimethoxine,SDM,1.46,μg/kg
Zhang_2022,China,Zhejiang,NA,Yangtze River Delta,120.357677,30.914756,soil,2014,6,Sulfonamides,Sulfadimethoxine,SDM,0.29,μg/kg
Zhang_2022,China,Shanghai,NA,Yangtze River Delta,121.484512,30.916739,soil,2014,6,Tetracyclines,Tetracycline,TC,2.07,μg/kg
Zhang_2022,China,Jiangsu,NA,Yangtze River Delta,120.445064,31.099971,soil,2014,6,Tetracyclines,Tetracycline,TC,2.07,μg/kg
Zhang_2022,China,Zhejiang,NA,Yangtze River Delta,120.357677,30.914756,soil,2014,6,Tetracyclines,Tetracycline,TC,2.07,μg/kg
Zhang_2022,China,Shanghai,NA,Yangtze River Delta,121.484512,30.916739,soil,2014,6,Tetracyclines,Oxytetracycline,OTC,18.9,μg/kg
Zhang_2022,China,Jiangsu,NA,Yangtze River Delta,120.445064,31.099971,soil,2014,6,Tetracyclines,Oxytetracycline,OTC,18.9,μg/kg
Zhang_2022,China,Zhejiang,NA,Yangtze River Delta,120.357677,30.914756,soil,2014,6,Tetracyclines,Oxytetracycline,OTC,18.9,μg/kg
Zhang_2022,China,Shanghai,NA,Yangtze River Delta,121.484512,30.916739,soil,2014,6,Tetracyclines,Doxycycline,DXC,13.9,μg/kg
Zhang_2022,China,Jiangsu,NA,Yangtze River Delta,120.445064,31.099971,soil,2014,6,Tetracyclines,Doxycycline,DXC,13.9,μg/kg
Zhang_2022,China,Zhejiang,NA,Yangtze River Delta,120.357677,30.914756,soil,2014,6,Tetracyclines,Doxycycline,DXC,13.9,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Fluoroquinolones,Norfloxacin,NFX,47.6,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Fluoroquinolones,Lomefloxacin,LFX,8.4,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Fluoroquinolones,Enrofloxacin,EFX,16.9,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Fluoroquinolones,Ciprofloxacin,CFX,17.7,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Fluoroquinolones,Norfloxacin,NFX,35.4,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Fluoroquinolones,Lomefloxacin,LFX,7.4,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Fluoroquinolones,Enrofloxacin,EFX,17.6,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Fluoroquinolones,Ciprofloxacin,CFX,22.8,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Macrolides,Roxithromycin,RTM,2,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Macrolides,Erythromycin,ETM,8.8,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Macrolides,Clarithromycin,CTM,0.9,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Macrolides,Azithromycin,AZM,1,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Macrolides,Roxithromycin,RTM,1.1,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Macrolides,Erythromycin,ETM,6.6,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Macrolides,Clarithromycin,CTM,0.7,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Macrolides,Azithromycin,AZM,0.8,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Sulfonamides,Sulfathiazole,STZ,NA,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Sulfonamides,Sulfamerazine,SMZ1,1.6,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Sulfonamides,Sulfamethazine,SMZ,NA,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Sulfonamides,Sulfamethoxazole,SMX,2.7,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Sulfonamides,Sulfadiazine,SDZ,1.5,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Sulfonamides,Sulfathiazole,STZ,NA,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Sulfonamides,Sulfamerazine,SMZ1,NA,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Sulfonamides,Sulfamethazine,SMZ,NA,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Sulfonamides,Sulfamethoxazole,SMX,2.7,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Sulfonamides,Sulfadiazine,SDZ,1.6,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Tetracyclines,Oxytetracycline,OTC,19,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Tetracyclines,Doxycycline,DXC,14.8,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,sediments,2014,5,Tetracyclines,Chlortetracycline,CTC,10.2,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Tetracyclines,Oxytetracycline,OTC,25,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Tetracyclines,Doxycycline,DXC,18.2,μg/kg
Zhang_2022,China,Hubei,Xiantao,NA,113.672041,30.168611,soil,2014,5,Tetracyclines,Chlortetracycline,CTC,11.6,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,sediments,2009,7,Fluoroquinolones,Florfenicol,FF,5.3166666666666655,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,sediments,2009,7,Fluoroquinolones,Enrofloxacin,EFX,26.116666666666664,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,sediments,2009,7,Sulfonamides,Sulfadimidine,SDMD,36.43333333333333,μg/kg
Zhang_2022,China,Zhejiang,Hangzhou,NA,120.15507,30.274084,sediments,2009,7,Tetracyclines,Tetracycline,TC,0,μg/kg
Zhang_2022,China,Hebei,NA,Baiyangdian Lake,116.052788,38.86441,sediments,2017,3,Fluoroquinolones,Ofloxacin,OFX,3.53,μg/kg
Zhang_2022,China,Hebei,NA,Baiyangdian Lake,116.052788,38.86441,sediments,2017,3,Macrolides,Tylosin,TYL,5.09,μg/kg
Zhang_2022,China,Hebei,NA,Baiyangdian Lake,116.052788,38.86441,sediments,2017,3,Macrolides,Erythromycin-H2O,ETM-H2O,5.36,μg/kg
Zhang_2022,China,Hebei,NA,Baiyangdian Lake,116.052788,38.86441,sediments,2017,3,Other,Lincomycin,LIN,5.51,μg/kg
Zhang_2022,China,Hebei,NA,Baiyangdian Lake,116.052788,38.86441,sediments,2017,3,Sulfonamides,Trimethoprim,TMP,3.78,μg/kg
Zhang_2022,China,Hebei,NA,Baiyangdian Lake,116.052788,38.86441,sediments,2017,3,Sulfonamides,Sulfamethazine,SMZ,2.26,μg/kg
Zhang_2022,China,Hebei,NA,Baiyangdian Lake,116.052788,38.86441,sediments,2017,3,Sulfonamides,Sulfamethoxazole,SMX,7.3,μg/kg
Zhang_2022,China,Hebei,NA,Baiyangdian Lake,116.052788,38.86441,sediments,2017,3,Sulfonamides,Sulfadiazine,SDZ,2.03,μg/kg
Zhang_2022,China,Hebei,NA,Baiyangdian Lake,116.052788,38.86441,sediments,2017,3,Tetracyclines,Tetracycline,TC,3.73,μg/kg
Zhang_2022,China,Hebei,NA,Baiyangdian Lake,116.052788,38.86441,sediments,2017,3,Tetracyclines,Oxytetracycline,OTC,5.17,μg/kg
Zhang_2022,China,Hebei,NA,Baiyangdian Lake,116.052788,38.86441,sediments,2017,3,Tetracyclines,Doxycycline,DXC,3,μg/kg
Zhang_2022,China,Hebei,NA,Baiyangdian Lake,116.052788,38.86441,sediments,2017,3,Tetracyclines,Chlortetracycline,CTC,4.29,μg/kg
Zhang_2022,China,Hebei,NA,Baiyangdian Lake,116.052788,38.86441,sediments,2017,3,Tetracyclines,Azithromycin,AZM,12.07,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116.033713,26.494048,soil,2014,4,Tetracyclines,β-apo-Oxytetracycline,β-OTC,1.18,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116.033713,26.494048,soil,2014,4,Tetracyclines,α-apo-Oxytetracycline,α-OTC,9.38,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116.033713,26.494048,soil,2014,4,Tetracyclines,Tetracycline,TC,0.69,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116.033713,26.494048,soil,2014,4,Tetracyclines,Oxytetracycline,OTC,21.59,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116.033713,26.494048,soil,2014,4,Tetracyclines,Methacycline,MT,NA,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116.033713,26.494048,soil,2014,4,Tetracyclines,Isochlortetracycline,ICTC,0.84,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116.033713,26.494048,soil,2014,4,Tetracyclines,Epitetracycline,ETC,0.21,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116.033713,26.494048,soil,2014,4,Tetracyclines,Epioxytetracycline,EOTC,NA,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116.033713,26.494048,soil,2014,4,Tetracyclines,Epianhydrotetracycline,EATC,3.45,μg/kg
Zhang_2022,China,Jiangxi,Ganzhou,Meijiang River,116.033713,26.494048,soil,2014,4,Tetracyclines,Doxycycline,DXC,1.86,μg/kg
