dataset,country,province,city,author_loc_ref,lon,lat,sample_type,sam_Y,sam_M,ABX_cat,ABX_subcat,ABX_subcat_clean,ABX_subcat_abbre,ABX_conc_mean,unit,abx
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.62445,39.6196,sediments,2017,11,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,1.4,μg/kg,ciprofloxacin
Zhang_2022,China,Shandong,NA,Bohai Sea and surrounding estuaries,119.5,37,sediments,2013,8,Macrolides,Roxithromycin,roxithromycin,RTM,2.5,μg/kg,roxithromycin
Zhang_2022,China,Tianjin,NA,Bohai Sea and surrounding estuaries,117.824979,38.91662,sediments,2013,8,Macrolides,Roxithromycin,roxithromycin,RTM,2.5,μg/kg,roxithromycin
Zhang_2022,China,Hebei,NA,Bohai Sea and surrounding estuaries,119,39.5,sediments,2013,8,Macrolides,Roxithromycin,roxithromycin,RTM,2.5,μg/kg,roxithromycin
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.66667,41,sediments,2013,8,Macrolides,Roxithromycin,roxithromycin,RTM,2.5,μg/kg,roxithromycin
Zhang_2022,China,Shandong,NA,Bohai Sea and surrounding estuaries,119.463619,37.022089,sediments,2017,11,Macrolides,Roxithromycin,roxithromycin,RTM,0.9,μg/kg,roxithromycin
Zhang_2022,China,Tianjin,NA,Bohai Sea and surrounding estuaries,117.732733,39.118217,sediments,2017,11,Macrolides,Roxithromycin,roxithromycin,RTM,0.9,μg/kg,roxithromycin
Zhang_2022,China,Hebei,NA,Bohai Sea and surrounding estuaries,119.026789,39.4605,sediments,2017,11,Macrolides,Roxithromycin,roxithromycin,RTM,0.9,μg/kg,roxithromycin
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.62445,39.6196,sediments,2017,11,Macrolides,Roxithromycin,roxithromycin,RTM,0.9,μg/kg,roxithromycin
Zhang_2022,China,Shandong,NA,Bohai Sea and surrounding estuaries,119.463619,37.022089,sediments,2017,11,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.5,μg/kg,sulfamethoxazole
Zhang_2022,China,Tianjin,NA,Bohai Sea and surrounding estuaries,117.732733,39.118217,sediments,2017,11,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.5,μg/kg,sulfamethoxazole
Zhang_2022,China,Hebei,NA,Bohai Sea and surrounding estuaries,119.026789,39.4605,sediments,2017,11,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.5,μg/kg,sulfamethoxazole
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.62445,39.6196,sediments,2017,11,Sulfonamides,Sulfamethoxazole,sulfamethoxazole,SMX,0.5,μg/kg,sulfamethoxazole
Zhang_2022,China,Shandong,NA,Bohai Sea and surrounding estuaries,119.463619,37.022089,sediments,2017,11,Sulfonamides,Sulfamonomethoxine,sulfamonomethoxine,SMM,0.2,μg/kg,sulfamonomethoxine
Zhang_2022,China,Tianjin,NA,Bohai Sea and surrounding estuaries,117.732733,39.118217,sediments,2017,11,Sulfonamides,Sulfamonomethoxine,sulfamonomethoxine,SMM,0.2,μg/kg,sulfamonomethoxine
Zhang_2022,China,Hebei,NA,Bohai Sea and surrounding estuaries,119.026789,39.4605,sediments,2017,11,Sulfonamides,Sulfamonomethoxine,sulfamonomethoxine,SMM,0.2,μg/kg,sulfamonomethoxine
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.62445,39.6196,sediments,2017,11,Sulfonamides,Sulfamonomethoxine,sulfamonomethoxine,SMM,0.2,μg/kg,sulfamonomethoxine
Zhang_2022,China,Shandong,NA,Bohai Sea and surrounding estuaries,119.463619,37.022089,sediments,2017,11,Sulfonamides,Sulfadimethoxine,sulfadimethoxine,SDM,0.3,μg/kg,sulfadimethoxine
Zhang_2022,China,Tianjin,NA,Bohai Sea and surrounding estuaries,117.732733,39.118217,sediments,2017,11,Sulfonamides,Sulfadimethoxine,sulfadimethoxine,SDM,0.3,μg/kg,sulfadimethoxine
Zhang_2022,China,Hebei,NA,Bohai Sea and surrounding estuaries,119.026789,39.4605,sediments,2017,11,Sulfonamides,Sulfadimethoxine,sulfadimethoxine,SDM,0.3,μg/kg,sulfadimethoxine
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.62445,39.6196,sediments,2017,11,Sulfonamides,Sulfadimethoxine,sulfadimethoxine,SDM,0.3,μg/kg,sulfadimethoxine
Zhang_2022,China,Shandong,NA,Bohai Sea and surrounding estuaries,119.463619,37.022089,sediments,2017,11,Sulfonamides,Ciprofloxacin,ciprofloxacin,CFX,0.3,μg/kg,ciprofloxacin
Zhang_2022,China,Tianjin,NA,Bohai Sea and surrounding estuaries,117.732733,39.118217,sediments,2017,11,Sulfonamides,Ciprofloxacin,ciprofloxacin,CFX,0.3,μg/kg,ciprofloxacin
Zhang_2022,China,Hebei,NA,Bohai Sea and surrounding estuaries,119.026789,39.4605,sediments,2017,11,Sulfonamides,Ciprofloxacin,ciprofloxacin,CFX,0.3,μg/kg,ciprofloxacin
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.62445,39.6196,sediments,2017,11,Sulfonamides,Ciprofloxacin,ciprofloxacin,CFX,0.3,μg/kg,ciprofloxacin
Zhang_2022,China,Shandong,NA,Bohai Sea and surrounding estuaries,119.5,37,sediments,2013,8,Tetracyclines,Tetracycline,tetracycline,TC,25.3,μg/kg,tetracycline
Zhang_2022,China,Tianjin,NA,Bohai Sea and surrounding estuaries,117.824979,38.91662,sediments,2013,8,Tetracyclines,Tetracycline,tetracycline,TC,25.3,μg/kg,tetracycline
Zhang_2022,China,Hebei,NA,Bohai Sea and surrounding estuaries,119,39.5,sediments,2013,8,Tetracyclines,Tetracycline,tetracycline,TC,25.3,μg/kg,tetracycline
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.66667,41,sediments,2013,8,Tetracyclines,Tetracycline,tetracycline,TC,25.3,μg/kg,tetracycline
Zhang_2022,China,Shandong,NA,Bohai Sea and surrounding estuaries,119.463619,37.022089,sediments,2017,11,Tetracyclines,Tetracycline,tetracycline,TC,0.6,μg/kg,tetracycline
Zhang_2022,China,Tianjin,NA,Bohai Sea and surrounding estuaries,117.732733,39.118217,sediments,2017,11,Tetracyclines,Tetracycline,tetracycline,TC,0.6,μg/kg,tetracycline
Zhang_2022,China,Hebei,NA,Bohai Sea and surrounding estuaries,119.026789,39.4605,sediments,2017,11,Tetracyclines,Tetracycline,tetracycline,TC,0.6,μg/kg,tetracycline
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.62445,39.6196,sediments,2017,11,Tetracyclines,Tetracycline,tetracycline,TC,0.6,μg/kg,tetracycline
Zhang_2022,China,Shandong,NA,Bohai Sea and surrounding estuaries,119.5,37,sediments,2013,8,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,268.8,μg/kg,oxytetracycline
Zhang_2022,China,Tianjin,NA,Bohai Sea and surrounding estuaries,117.824979,38.91662,sediments,2013,8,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,268.8,μg/kg,oxytetracycline
Zhang_2022,China,Hebei,NA,Bohai Sea and surrounding estuaries,119,39.5,sediments,2013,8,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,268.8,μg/kg,oxytetracycline
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.66667,41,sediments,2013,8,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,268.8,μg/kg,oxytetracycline
Zhang_2022,China,Shandong,NA,Bohai Sea and surrounding estuaries,119.463619,37.022089,sediments,2017,11,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,12.3,μg/kg,oxytetracycline
Zhang_2022,China,Tianjin,NA,Bohai Sea and surrounding estuaries,117.732733,39.118217,sediments,2017,11,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,12.3,μg/kg,oxytetracycline
Zhang_2022,China,Hebei,NA,Bohai Sea and surrounding estuaries,119.026789,39.4605,sediments,2017,11,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,12.3,μg/kg,oxytetracycline
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.62445,39.6196,sediments,2017,11,Tetracyclines,Oxytetracycline,oxytetracycline,OTC,12.3,μg/kg,oxytetracycline
Zhang_2022,China,Shandong,NA,Bohai Sea and surrounding estuaries,119.5,37,sediments,2013,8,Tetracyclines,Doxycycline,doxycycline,DXC,110.8,μg/kg,doxycycline
Zhang_2022,China,Tianjin,NA,Bohai Sea and surrounding estuaries,117.824979,38.91662,sediments,2013,8,Tetracyclines,Doxycycline,doxycycline,DXC,110.8,μg/kg,doxycycline
Zhang_2022,China,Hebei,NA,Bohai Sea and surrounding estuaries,119,39.5,sediments,2013,8,Tetracyclines,Doxycycline,doxycycline,DXC,110.8,μg/kg,doxycycline
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.66667,41,sediments,2013,8,Tetracyclines,Doxycycline,doxycycline,DXC,110.8,μg/kg,doxycycline
Zhang_2022,China,Shandong,NA,Bohai Sea and surrounding estuaries,119.463619,37.022089,sediments,2017,11,Tetracyclines,Doxycycline,doxycycline,DXC,1,μg/kg,doxycycline
Zhang_2022,China,Tianjin,NA,Bohai Sea and surrounding estuaries,117.732733,39.118217,sediments,2017,11,Tetracyclines,Doxycycline,doxycycline,DXC,1,μg/kg,doxycycline
Zhang_2022,China,Hebei,NA,Bohai Sea and surrounding estuaries,119.026789,39.4605,sediments,2017,11,Tetracyclines,Doxycycline,doxycycline,DXC,1,μg/kg,doxycycline
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.62445,39.6196,sediments,2017,11,Tetracyclines,Doxycycline,doxycycline,DXC,1,μg/kg,doxycycline
Zhang_2022,China,Shandong,NA,Bohai Sea and surrounding estuaries,119.5,37,sediments,2013,8,Tetracyclines,Chlorotetracycline,chlorotetracycline,CTC,11.2,μg/kg,chlortetracycline
Zhang_2022,China,Tianjin,NA,Bohai Sea and surrounding estuaries,117.824979,38.91662,sediments,2013,8,Tetracyclines,Chlorotetracycline,chlorotetracycline,CTC,11.2,μg/kg,chlortetracycline
Zhang_2022,China,Hebei,NA,Bohai Sea and surrounding estuaries,119,39.5,sediments,2013,8,Tetracyclines,Chlorotetracycline,chlorotetracycline,CTC,11.2,μg/kg,chlortetracycline
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.66667,41,sediments,2013,8,Tetracyclines,Chlorotetracycline,chlorotetracycline,CTC,11.2,μg/kg,chlortetracycline
Zhang_2022,China,Shandong,NA,Bohai Sea and surrounding estuaries,119.463619,37.022089,sediments,2017,11,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,0.6,μg/kg,chlortetracycline
Zhang_2022,China,Tianjin,NA,Bohai Sea and surrounding estuaries,117.732733,39.118217,sediments,2017,11,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,0.6,μg/kg,chlortetracycline
Zhang_2022,China,Hebei,NA,Bohai Sea and surrounding estuaries,119.026789,39.4605,sediments,2017,11,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,0.6,μg/kg,chlortetracycline
Zhang_2022,China,Liaoning,NA,Bohai Sea and surrounding estuaries,121.62445,39.6196,sediments,2017,11,Tetracyclines,Chlortetracycline,chlortetracycline,CTC,0.6,μg/kg,chlortetracycline
Zhang_2022,China,Chongqing,NA,NA,106.551556,29.563009,municipal sludge,2015,4,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,3150,μg/kg,ofloxacin
Zhang_2022,China,Qinghai,NA,NA,101.780199,36.620901,municipal sludge,2015,4,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,3150,μg/kg,ofloxacin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,municipal sludge,2015,4,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,3150,μg/kg,ofloxacin
Zhang_2022,China,Jiangsu,NA,NA,118.763232,32.061707,municipal sludge,2015,4,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,3150,μg/kg,ofloxacin
Zhang_2022,China,Shanxi,NA,NA,112.562398,37.873531,municipal sludge,2015,4,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,3150,μg/kg,ofloxacin
Zhang_2022,China,Beijing,NA,NA,116.407526,39.90403,municipal sludge,2015,4,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,3150,μg/kg,ofloxacin
Zhang_2022,China,Shandong,NA,NA,117.020359,36.66853,municipal sludge,2015,4,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,3150,μg/kg,ofloxacin
Zhang_2022,China,Chongqing,NA,NA,106.551556,29.563009,municipal sludge,2015,4,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,2003.7,μg/kg,norfloxacin
Zhang_2022,China,Qinghai,NA,NA,101.780199,36.620901,municipal sludge,2015,4,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,2003.7,μg/kg,norfloxacin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,municipal sludge,2015,4,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,2003.7,μg/kg,norfloxacin
Zhang_2022,China,Jiangsu,NA,NA,118.763232,32.061707,municipal sludge,2015,4,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,2003.7,μg/kg,norfloxacin
Zhang_2022,China,Shanxi,NA,NA,112.562398,37.873531,municipal sludge,2015,4,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,2003.7,μg/kg,norfloxacin
Zhang_2022,China,Beijing,NA,NA,116.407526,39.90403,municipal sludge,2015,4,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,2003.7,μg/kg,norfloxacin
Zhang_2022,China,Shandong,NA,NA,117.020359,36.66853,municipal sludge,2015,4,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,2003.7,μg/kg,norfloxacin
Zhang_2022,China,Chongqing,NA,NA,106.551556,29.563009,municipal sludge,2015,4,Fluoroquinolones,Lomefloxacin,lomefloxacin,LFX,75.3,μg/kg,lomefloxacin
Zhang_2022,China,Qinghai,NA,NA,101.780199,36.620901,municipal sludge,2015,4,Fluoroquinolones,Lomefloxacin,lomefloxacin,LFX,75.3,μg/kg,lomefloxacin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,municipal sludge,2015,4,Fluoroquinolones,Lomefloxacin,lomefloxacin,LFX,75.3,μg/kg,lomefloxacin
Zhang_2022,China,Jiangsu,NA,NA,118.763232,32.061707,municipal sludge,2015,4,Fluoroquinolones,Lomefloxacin,lomefloxacin,LFX,75.3,μg/kg,lomefloxacin
Zhang_2022,China,Shanxi,NA,NA,112.562398,37.873531,municipal sludge,2015,4,Fluoroquinolones,Lomefloxacin,lomefloxacin,LFX,75.3,μg/kg,lomefloxacin
Zhang_2022,China,Beijing,NA,NA,116.407526,39.90403,municipal sludge,2015,4,Fluoroquinolones,Lomefloxacin,lomefloxacin,LFX,75.3,μg/kg,lomefloxacin
Zhang_2022,China,Shandong,NA,NA,117.020359,36.66853,municipal sludge,2015,4,Fluoroquinolones,Lomefloxacin,lomefloxacin,LFX,75.3,μg/kg,lomefloxacin
Zhang_2022,China,Chongqing,NA,NA,106.551556,29.563009,municipal sludge,2015,4,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,6.6,μg/kg,enrofloxacin
Zhang_2022,China,Qinghai,NA,NA,101.780199,36.620901,municipal sludge,2015,4,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,6.6,μg/kg,enrofloxacin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,municipal sludge,2015,4,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,6.6,μg/kg,enrofloxacin
Zhang_2022,China,Jiangsu,NA,NA,118.763232,32.061707,municipal sludge,2015,4,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,6.6,μg/kg,enrofloxacin
Zhang_2022,China,Shanxi,NA,NA,112.562398,37.873531,municipal sludge,2015,4,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,6.6,μg/kg,enrofloxacin
Zhang_2022,China,Beijing,NA,NA,116.407526,39.90403,municipal sludge,2015,4,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,6.6,μg/kg,enrofloxacin
Zhang_2022,China,Shandong,NA,NA,117.020359,36.66853,municipal sludge,2015,4,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,6.6,μg/kg,enrofloxacin
Zhang_2022,China,Chongqing,NA,NA,106.551556,29.563009,municipal sludge,2015,4,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,83.3,μg/kg,ciprofloxacin
Zhang_2022,China,Qinghai,NA,NA,101.780199,36.620901,municipal sludge,2015,4,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,83.3,μg/kg,ciprofloxacin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,municipal sludge,2015,4,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,83.3,μg/kg,ciprofloxacin
Zhang_2022,China,Jiangsu,NA,NA,118.763232,32.061707,municipal sludge,2015,4,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,83.3,μg/kg,ciprofloxacin
Zhang_2022,China,Shanxi,NA,NA,112.562398,37.873531,municipal sludge,2015,4,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,83.3,μg/kg,ciprofloxacin
Zhang_2022,China,Beijing,NA,NA,116.407526,39.90403,municipal sludge,2015,4,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,83.3,μg/kg,ciprofloxacin
Zhang_2022,China,Shandong,NA,NA,117.020359,36.66853,municipal sludge,2015,4,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,83.3,μg/kg,ciprofloxacin
Zhang_2022,China,Liaoning,Dalian,NA,121.614682,38.914003,municipal sludge,2015,4,Fluoroquinolones,Ofloxacin,ofloxacin,OFX,3150,μg/kg,ofloxacin
Zhang_2022,China,Liaoning,Dalian,NA,121.614682,38.914003,municipal sludge,2015,4,Fluoroquinolones,Norfloxacin,norfloxacin,NFX,2003.7,μg/kg,norfloxacin
Zhang_2022,China,Liaoning,Dalian,NA,121.614682,38.914003,municipal sludge,2015,4,Fluoroquinolones,Lomefloxacin,lomefloxacin,LFX,75.3,μg/kg,lomefloxacin
Zhang_2022,China,Liaoning,Dalian,NA,121.614682,38.914003,municipal sludge,2015,4,Fluoroquinolones,Enrofloxacin,enrofloxacin,EFX,6.6,μg/kg,enrofloxacin
Zhang_2022,China,Liaoning,Dalian,NA,121.614682,38.914003,municipal sludge,2015,4,Fluoroquinolones,Ciprofloxacin,ciprofloxacin,CFX,83.3,μg/kg,ciprofloxacin
Zhang_2022,China,Chongqing,NA,NA,106.551556,29.563009,municipal sludge,2015,4,Macrolides,Roxithromycin,roxithromycin,RTM,13.4,μg/kg,roxithromycin
Zhang_2022,China,Qinghai,NA,NA,101.780199,36.620901,municipal sludge,2015,4,Macrolides,Roxithromycin,roxithromycin,RTM,13.4,μg/kg,roxithromycin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,municipal sludge,2015,4,Macrolides,Roxithromycin,roxithromycin,RTM,13.4,μg/kg,roxithromycin
Zhang_2022,China,Jiangsu,NA,NA,118.763232,32.061707,municipal sludge,2015,4,Macrolides,Roxithromycin,roxithromycin,RTM,13.4,μg/kg,roxithromycin
Zhang_2022,China,Shanxi,NA,NA,112.562398,37.873531,municipal sludge,2015,4,Macrolides,Roxithromycin,roxithromycin,RTM,13.4,μg/kg,roxithromycin
Zhang_2022,China,Beijing,NA,NA,116.407526,39.90403,municipal sludge,2015,4,Macrolides,Roxithromycin,roxithromycin,RTM,13.4,μg/kg,roxithromycin
Zhang_2022,China,Shandong,NA,NA,117.020359,36.66853,municipal sludge,2015,4,Macrolides,Roxithromycin,roxithromycin,RTM,13.4,μg/kg,roxithromycin
Zhang_2022,China,Chongqing,NA,NA,106.551556,29.563009,municipal sludge,2015,4,Macrolides,Erythromycin-H2O,erythromycin-h2o,ETM-H2O,6.2,μg/kg,erythromycin
Zhang_2022,China,Qinghai,NA,NA,101.780199,36.620901,municipal sludge,2015,4,Macrolides,Erythromycin-H2O,erythromycin-h2o,ETM-H2O,6.2,μg/kg,erythromycin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,municipal sludge,2015,4,Macrolides,Erythromycin-H2O,erythromycin-h2o,ETM-H2O,6.2,μg/kg,erythromycin
Zhang_2022,China,Jiangsu,NA,NA,118.763232,32.061707,municipal sludge,2015,4,Macrolides,Erythromycin-H2O,erythromycin-h2o,ETM-H2O,6.2,μg/kg,erythromycin
Zhang_2022,China,Shanxi,NA,NA,112.562398,37.873531,municipal sludge,2015,4,Macrolides,Erythromycin-H2O,erythromycin-h2o,ETM-H2O,6.2,μg/kg,erythromycin
Zhang_2022,China,Beijing,NA,NA,116.407526,39.90403,municipal sludge,2015,4,Macrolides,Erythromycin-H2O,erythromycin-h2o,ETM-H2O,6.2,μg/kg,erythromycin
Zhang_2022,China,Shandong,NA,NA,117.020359,36.66853,municipal sludge,2015,4,Macrolides,Erythromycin-H2O,erythromycin-h2o,ETM-H2O,6.2,μg/kg,erythromycin
Zhang_2022,China,Chongqing,NA,NA,106.551556,29.563009,municipal sludge,2015,4,Macrolides,Clarithromycin,clarithromycin,CTM,5.3,μg/kg,clarithromycin
Zhang_2022,China,Qinghai,NA,NA,101.780199,36.620901,municipal sludge,2015,4,Macrolides,Clarithromycin,clarithromycin,CTM,5.3,μg/kg,clarithromycin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,municipal sludge,2015,4,Macrolides,Clarithromycin,clarithromycin,CTM,5.3,μg/kg,clarithromycin
Zhang_2022,China,Jiangsu,NA,NA,118.763232,32.061707,municipal sludge,2015,4,Macrolides,Clarithromycin,clarithromycin,CTM,5.3,μg/kg,clarithromycin
Zhang_2022,China,Shanxi,NA,NA,112.562398,37.873531,municipal sludge,2015,4,Macrolides,Clarithromycin,clarithromycin,CTM,5.3,μg/kg,clarithromycin
Zhang_2022,China,Beijing,NA,NA,116.407526,39.90403,municipal sludge,2015,4,Macrolides,Clarithromycin,clarithromycin,CTM,5.3,μg/kg,clarithromycin
Zhang_2022,China,Shandong,NA,NA,117.020359,36.66853,municipal sludge,2015,4,Macrolides,Clarithromycin,clarithromycin,CTM,5.3,μg/kg,clarithromycin
Zhang_2022,China,Chongqing,NA,NA,106.551556,29.563009,municipal sludge,2015,4,Macrolides,Azithromycin,azithromycin,AZM,749,μg/kg,azithromycin
Zhang_2022,China,Qinghai,NA,NA,101.780199,36.620901,municipal sludge,2015,4,Macrolides,Azithromycin,azithromycin,AZM,749,μg/kg,azithromycin
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,municipal sludge,2015,4,Macrolides,Azithromycin,azithromycin,AZM,749,μg/kg,azithromycin
Zhang_2022,China,Jiangsu,NA,NA,118.763232,32.061707,municipal sludge,2015,4,Macrolides,Azithromycin,azithromycin,AZM,749,μg/kg,azithromycin
Zhang_2022,China,Shanxi,NA,NA,112.562398,37.873531,municipal sludge,2015,4,Macrolides,Azithromycin,azithromycin,AZM,749,μg/kg,azithromycin
Zhang_2022,China,Beijing,NA,NA,116.407526,39.90403,municipal sludge,2015,4,Macrolides,Azithromycin,azithromycin,AZM,749,μg/kg,azithromycin
Zhang_2022,China,Shandong,NA,NA,117.020359,36.66853,municipal sludge,2015,4,Macrolides,Azithromycin,azithromycin,AZM,749,μg/kg,azithromycin
Zhang_2022,China,Liaoning,Dalian,NA,121.614682,38.914003,municipal sludge,2015,4,Macrolides,Roxithromycin,roxithromycin,RTM,13.4,μg/kg,roxithromycin
Zhang_2022,China,Liaoning,Dalian,NA,121.614682,38.914003,municipal sludge,2015,4,Macrolides,Erythromycin-H2O,erythromycin-h2o,ETM-H2O,6.2,μg/kg,erythromycin
Zhang_2022,China,Liaoning,Dalian,NA,121.614682,38.914003,municipal sludge,2015,4,Macrolides,Clarithromycin,clarithromycin,CTM,5.3,μg/kg,clarithromycin
Zhang_2022,China,Liaoning,Dalian,NA,121.614682,38.914003,municipal sludge,2015,4,Macrolides,Azithromycin,azithromycin,AZM,749,μg/kg,azithromycin
Zhang_2022,China,Chongqing,NA,NA,106.551556,29.563009,municipal sludge,2015,4,Sulfonamides,Trimethoprim,trimethoprim,TMP,18,μg/kg,trimethoprim
Zhang_2022,China,Qinghai,NA,NA,101.780199,36.620901,municipal sludge,2015,4,Sulfonamides,Trimethoprim,trimethoprim,TMP,18,μg/kg,trimethoprim
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,municipal sludge,2015,4,Sulfonamides,Trimethoprim,trimethoprim,TMP,18,μg/kg,trimethoprim
Zhang_2022,China,Jiangsu,NA,NA,118.763232,32.061707,municipal sludge,2015,4,Sulfonamides,Trimethoprim,trimethoprim,TMP,18,μg/kg,trimethoprim
Zhang_2022,China,Shanxi,NA,NA,112.562398,37.873531,municipal sludge,2015,4,Sulfonamides,Trimethoprim,trimethoprim,TMP,18,μg/kg,trimethoprim
Zhang_2022,China,Beijing,NA,NA,116.407526,39.90403,municipal sludge,2015,4,Sulfonamides,Trimethoprim,trimethoprim,TMP,18,μg/kg,trimethoprim
Zhang_2022,China,Shandong,NA,NA,117.020359,36.66853,municipal sludge,2015,4,Sulfonamides,Trimethoprim,trimethoprim,TMP,18,μg/kg,trimethoprim
Zhang_2022,China,Chongqing,NA,NA,106.551556,29.563009,municipal sludge,2015,4,Sulfonamides,Sulfathiazole,sulfathiazole,STZ,7.1,μg/kg,sulfathiazole
Zhang_2022,China,Qinghai,NA,NA,101.780199,36.620901,municipal sludge,2015,4,Sulfonamides,Sulfathiazole,sulfathiazole,STZ,7.1,μg/kg,sulfathiazole
Zhang_2022,China,Shanghai,NA,NA,121.473701,31.230416,municipal sludge,2015,4,Sulfonamides,Sulfathiazole,sulfathiazole,STZ,7.1,μg/kg,sulfathiazole
Zhang_2022,China,Jiangsu,NA,NA,118.763232,32.061707,municipal sludge,2015,4,Sulfonamides,Sulfathiazole,sulfathiazole,STZ,7.1,μg/kg,sulfathiazole
Zhang_2022,China,Shanxi,NA,NA,112.562398,37.873531,municipal sludge,2015,4,Sulfonamides,Sulfathiazole,sulfathiazole,STZ,7.1,μg/kg,sulfathiazole
Zhang_2022,China,Beijing,NA,NA,116.407526,39.90403,municipal sludge,2015,4,Sulfonamides,Sulfathiazole,sulfathiazole,STZ,7.1,μg/kg,sulfathiazole
Zhang_2022,China,Shandong,NA,NA,117.020359,36.66853,municipal sludge,2015,4,Sulfonamides,Sulfathiazole,sulfathiazole,STZ,7.1,μg/kg,sulfathiazole
Zhang_2022,China,Chongqing,NA,NA,106.551556,29.563009,municipal sludge,2015,4,Sulfonamides,Sulfamerazine,sulfamerazine,SMZ1,15.3,μg/kg,sulfamerazine
Zhang_2022,China,Qinghai,NA,NA,101.780199,36.620901,municipal sludge,2015,4,Sulfonamides,Sulfamerazine,sulfamerazine,SMZ1,15.3,μg/kg,sulfamerazine
