scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,coverage_score,interpretability_score,cluster_contrast_score,loo_sign_stability_score,driver_env_amr_coherence_score,env_amr_q_fdr,partial_env_amr_q_fdr,matrix_consistency_score,pathway_total_score,pathway_class,pathway_class_rank,rf_driver_support,elastic_net_driver_support,multivariable_env_support,bootstrap_sign_stability
sample_year_ge_2012,soil,tetracyclines,E. coli | Ertapenem,urban_share_2024,18,3,158,35,2,2012,2022,0.3216139246943737,0.19310835950911076,0.43653250773993807,0.07010903657780522,0.21851554994711475,0.06945308002302826,0.21820108717206707,0.3843884697686918,0.2714138286893705,0.27595238461589006,TRUE,1,0.39646960193869113,Beijing,4,2,1,5,4,0.9897658389202042,0.7649128166009237,4,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,soil,tetracyclines,E. coli | Cefotaxime,large_animals_year_end_2024,18,3,158,35,2,2012,2022,0.3195456679439276,0.1961502616798807,0.217750257997936,0.3853959643781135,0.21851554994711475,0.06945308002302826,0.05687706063726867,0.8226283245281094,0.3395252837977296,0.16807083488832167,TRUE,1,0.40025232902497926,Liaoning,4,2,1,5,4,0.9897658389202042,0.8980721555611625,4,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,soil,tetracyclines,A. baumannii | Polymyxin B,EconomicScaleIndex,18,3,158,35,2,2012,2022,0.3112726409421431,0.20863366328308505,0.2528379772961816,0.31141340050989846,0.21851554994711475,0.06945308002302826,-0.305225406394922,0.21807991411742456,-0.406814716061719,0.09384894795991008,TRUE,1,0.5313260875827835,Shanxi,4,2,1,5,5,0.9897658389202042,0.8812798492717399,3,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,soil,tetracyclines,S. aureus | Chloramphenicol,urban_env_infra_investment_2024,18,3,158,35,2,2012,2022,0.2926583301881279,0.2385852494589764,0.1475748194014448,0.5589695952802587,0.21851554994711475,0.06945308002302826,-0.21199631692072868,0.39838196681349947,-0.5232198142414861,0.02586745150014195,TRUE,1,0.3600692630999176,Shanghai,4,2,1,5,4,0.9897658389202042,0.9376718764065964,4,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,soil,tetracyclines,P. aeruginosa | Polymyxin B,urban_env_infra_investment_2024,18,3,158,35,2,2012,2022,0.28645355993678945,0.24914699878781776,0.2590299277605779,0.2993048420526306,0.21851554994711475,0.06945308002302826,-0.21199631692072868,0.39838196681349947,-0.434468524251806,0.07159701126026873,TRUE,1,0.41674080984323175,Beijing,4,2,1,5,4,0.9897658389202042,0.8812798492717399,4,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,soil,tetracyclines,A. baumannii | Tigecycline,population_2024,18,3,158,35,2,2012,2022,0.27818053293500494,0.26368082979608704,0.22807017543859648,0.3627002084947104,0.21851554994711475,0.06945308002302826,-0.2988631004394663,0.22831310053283915,-0.03199174406604747,0.8997186782888815,TRUE,1,0.39056238238211727,Beijing,4,2,1,5,4,0.9897658389202042,0.8960715346316774,4,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,soil,tetracyclines,S. aureus | Levofloxacin,urban_share_2024,18,3,158,35,2,2012,2022,0.26783924918277424,0.282574400012217,-0.01547987616099071,0.9513880221541828,0.21851554994711475,0.06945308002302826,0.21820108717206707,0.3843884697686918,0.5727554179566563,0.01297817883450589,TRUE,1,0.5138071672330504,Shanxi,4,2,1,5,4,0.9897658389202042,0.996782444838474,4,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,soil,tetracyclines,K. pneumoniae | Cefuroxime,urban_share_2024,18,3,158,35,2,2012,2022,0.25129319517920523,0.3144790315066025,0.4220846233230134,0.08101904869498942,0.21851554994711475,0.06945308002302826,0.21820108717206707,0.3843884697686918,0.3126934984520124,0.20645364174383657,TRUE,1,0.5600141730026558,Shanxi,4,2,1,5,4,0.9897658389202042,0.7679659547302878,4,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,soil,tetracyclines,S. aureus | Nitrofurantoin,EconomicScaleIndex,18,3,158,35,2,2012,2022,0.20372328991894417,0.417463128037301,0.1021671826625387,0.6866550541678016,0.21851554994711475,0.06945308002302826,-0.305225406394922,0.21807991411742456,-0.33247294053775,0.17765122812837633,TRUE,1,0.6502447689960197,Heilongjiang,4,2,1,5,4,0.9897658389202042,0.9747764764215644,4,20,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,E. coli | Tobramycin,population_2024,18,3,122,45,2,2008,2020,-0.1785345717234262,0.47844493292280343,-0.27347781217750256,0.27217268531948696,0.01039862314664235,0.47547758284600455,-0.2899896800825593,0.2430922860390444,0.37254901960784315,0.12787268607330357,TRUE,1,0.7023121387283239,Liaoning,4,2,5,5,4,0.9640431604344516,0.82789017372947,0,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,soil,tetracyclines,K. pneumoniae | Nitrofurantoin,EconomicScaleIndex,18,3,158,35,2,2012,2022,-0.1582216414091292,0.5306228262068211,0.07533539731682146,0.7663922813478388,0.21851554994711475,0.06945308002302826,-0.305225406394922,0.21807991411742456,0.6267424686534604,0.00537903193018609,TRUE,1,0.6926513579780185,Shanxi,4,2,1,5,4,0.9897658389202042,0.984962769478999,4,20,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,P. aeruginosa | Polymyxin B,LivestockAquacultureIndex,18,3,122,45,2,2008,2020,0.12899896800825592,0.6099496263278285,0.13519091847265222,0.5927498112228585,0.01039862314664235,0.47547758284600455,-0.0608875128998968,0.8103299008966282,-0.10629514963880288,0.6746395315456967,TRUE,1,1.3940000000000008,Zhejiang,4,2,5,4,2,0.9839329370623344,0.9296623109373784,3,20,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,P. aeruginosa | Cefepime,WastewaterHealthIndex,18,3,122,45,2,2008,2020,-0.11248710010319918,0.6567565630509017,-0.12487100103199174,0.62152591689147,0.01039862314664235,0.47547758284600455,-0.11254518794600854,0.6565896188524636,0.16933404424904036,0.5017594354763499,TRUE,0.8333333333333334,1.1743119266055049,Guangdong,4,2,5,3,2,0.986382660126367,0.9382050308163302,4,20,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,E. coli | Aztreonam,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.08152734778121776,0.7477594697936525,-0.1021671826625387,0.6866550541678014,0.01039862314664235,0.47547758284600455,-0.3551884830589627,0.14806053448875536,0.20134230871074923,0.42304323034341607,TRUE,0.8333333333333334,1.7215189873417722,Tianjin,4,2,5,3,3,0.986382660126367,0.9542553945368402,3,20,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,E. coli | Cefazolin,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.0629514963880289,0.8040167566657794,-0.16615067079463364,0.509950460343896,0.01039862314664235,0.47547758284600455,-0.3551884830589627,0.14806053448875536,0.20134230871074923,0.42304323034341607,TRUE,0.8333333333333334,2.7909836065573774,Tianjin,4,2,5,3,3,0.986382660126367,0.896484407336387,3,20,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,K. pneumoniae | Gentamicin,WastewaterHealthIndex,18,3,122,45,2,2008,2020,-0.0175438596491228,0.9449151835129636,-0.12074303405572756,0.6331873816566358,0.01039862314664235,0.47547758284600455,-0.11254518794600854,0.6565896188524636,0.4863191148859635,0.0407140797755503,TRUE,0.6666666666666666,8.404411764705884,Tianjin,4,2,5,2,3,0.9949950572831489,0.9415805542634526,4,20,Strong lead,2,NA,NA,NA,NA
all_years,sediment,diaminopyrimidines,A. baumannii | Imipenem,EconomicScaleIndex,18,3,122,45,2,2008,2020,-0.00103199174406604,0.9967573972800614,-0.1001031991744066,0.6926899392518375,0.01039862314664235,0.47547758284600455,-0.3551884830589627,0.14806053448875536,0.12390295920661493,0.6242530645693367,TRUE,0.6111111111111112,181.50000000000003,Tianjin,4,2,5,2,3,1,0.9542553945368402,4,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,A. baumannii | Levofloxacin,EconomicScaleIndex,17,3,110,36,2,2013,2020,0.07107843137254903,0.7863266619781207,-0.10294117647058824,0.6942047830993173,0.01372913181206187,0.469747899159664,-0.2538320526148749,0.32556513305101653,-0.06989578260409599,0.7898064103373582,TRUE,0.7647058823529411,2.6137931034482755,Zhejiang,3,2,5,3,3,0.9897658389202042,0.9747764764215644,4,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,K. pneumoniae | Meropenem,EconomicScaleIndex,17,3,110,36,2,2013,2020,-0.06617647058823531,0.8007740943408521,0.0465686274509804,0.8591333762840925,0.01372913181206187,0.469747899159664,-0.2538320526148749,0.32556513305101653,0.2378909092139407,0.3578678750914639,TRUE,0.7647058823529411,1.666666666666666,Beijing,3,2,5,3,3,0.9897658389202042,0.9933589680061764,4,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,E. coli | Cefoxitin,milk_output_2024,17,3,110,36,2,2013,2020,-0.05637254901960785,0.8298485835353617,-0.3921568627450981,0.11949978461381608,0.01372913181206187,0.469747899159664,-0.11274509803921567,0.6665920499637248,0.5686274509803921,0.01722673852535854,TRUE,0.8235294117647058,3.08695652173913,Chongqing,3,2,5,3,3,0.9897658389202042,0.7697909018406545,4,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,K. pneumoniae | Cefotaxime,WastewaterHealthIndex,17,3,110,36,2,2013,2020,0.04901960784313726,0.8517943990009382,-0.12745098039215688,0.6259301508467394,0.01372913181206187,0.469747899159664,0.02207235240129347,0.9329894626710952,0.2685469542157372,0.2973139503481609,TRUE,0.7647058823529411,3.379999999999999,Chongqing,3,2,5,3,3,0.9897658389202042,0.949636021869393,4,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,E. coli | Ciprofloxacin,milk_output_2024,17,3,110,36,2,2013,2020,-0.04166666666666667,0.8738435327825245,-0.2769607843137255,0.2818431625140775,0.01372913181206187,0.469747899159664,-0.11274509803921567,0.6665920499637248,0.7377450980392157,7.238246704990676e-4,TRUE,0.8235294117647058,4.599999999999999,Guangdong,3,2,5,3,3,0.9897658389202042,0.8772589450120879,4,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,K. pneumoniae | Imipenem,EconomicScaleIndex,17,3,110,36,2,2013,2020,-0.03186274509803922,0.9033768447188888,0.09068627450980392,0.7292353374489888,0.01372913181206187,0.469747899159664,-0.2538320526148749,0.32556513305101653,0.10913552020639548,0.6767136042620108,TRUE,0.7647058823529411,3.492307692307691,Chongqing,3,2,5,3,3,0.9941937115670152,0.9797196230972924,4,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,sediment,diaminopyrimidines,E. coli | Levofloxacin,urban_share_2024,17,3,110,36,2,2013,2020,0.02696078431372549,0.9181909009189736,-0.31127450980392163,0.22392393607240452,0.01372913181206187,0.469747899159664,0.22794117647058823,0.37891058826948343,0.40931372549019607,0.10278434681514406,TRUE,0.7647058823529411,5.98181818181818,Guangdong,3,2,5,3,3,0.9941937115670152,0.8549823013673628,4,20,Strong lead,2,NA,NA,NA,NA
all_years,sludge,fluoroquinolones,A. baumannii | Minocycline,sewage_pipe_length_2024,16,3,149,31,2,2005,2017,-0.28148920419933093,0.29089095339378,-0.49117647058823527,0.05335043567794335,0.06923543109736396,0.25696039035591295,0.5555707977618373,0.02546178383281776,-0.1264705882352941,0.6406944408168836,TRUE,1,0.843551975603175,Gansu,3,2,4,4,4,0.9094639281547536,0.6616707612163623,3,20,Strong lead,2,NA,NA,NA,NA
all_years,sludge,fluoroquinolones,A. baumannii | Meropenem,WastewaterHealthIndex,16,3,149,31,2,2005,2017,0.23408049612365417,0.3828892603229218,-0.00588235294117647,0.9827505044191353,0.06923543109736396,0.25696039035591295,0.44741968246419966,0.08225955430566029,0.6441176470588236,0.00708152408658286,TRUE,1,0.762766931665219,Tianjin,3,2,4,4,4,0.9595630073590772,0.9953337737978613,3,20,Strong lead,2,NA,NA,NA,NA
all_years,sludge,fluoroquinolones,E. coli | Ciprofloxacin,EconomicScaleIndex,16,3,149,31,2,2005,2017,-0.21926527485000516,0.41454791887207454,-0.22647058823529412,0.398982926641289,0.06923543109736396,0.25696039035591295,0.4232859215214119,0.1023275578597676,-0.1133186473082626,0.6760521143157763,TRUE,1,0.6189036797772809,Jiangsu,3,2,4,5,3,0.9640431604344516,0.8775219685850676,3,20,Strong lead,2,NA,NA,NA,NA
all_years,sludge,fluoroquinolones,A. baumannii | Amikacin,WastewaterHealthIndex,16,3,149,31,2,2005,2017,0.11111415955236748,0.6820436839084874,-0.25588235294117645,0.33878990807124576,0.06923543109736396,0.25696039035591295,0.44741968246419966,0.08225955430566029,0.6235294117647059,0.00985565039092203,TRUE,0.9375,1.8378751476298871,Tianjin,3,2,4,4,4,0.986382660126367,0.8676916801871495,3,20,Strong lead,2,NA,NA,NA,NA
all_years,sludge,fluoroquinolones,S. aureus | Chloramphenicol,urban_share_2024,16,3,149,31,2,2005,2017,0.09629893827871848,0.7227576708639478,0.32352941176470584,0.22157412500124293,0.06923543109736396,0.25696039035591295,0.39408488587906326,0.13094775073762935,0.16470588235294115,0.5421481352010777,TRUE,1,2.4615839712848064,Jiangsu,3,2,4,4,3,0.986382660126367,0.8101686596657472,4,20,Strong lead,2,NA,NA,NA,NA
all_years,sludge,fluoroquinolones,S. aureus | Levofloxacin,WastewaterHealthIndex,16,3,149,31,2,2005,2017,0.08592828338716418,0.7516856048915058,-0.29705882352941176,0.2638630146135228,0.06923543109736396,0.25696039035591295,0.44741968246419966,0.08225955430566029,0.6441176470588236,0.00708152408658286,TRUE,0.9375,1.586152555216972,Shanghai,3,2,4,4,4,0.986382660126367,0.8197394365802757,3,20,Strong lead,2,NA,NA,NA,NA
all_years,sludge,fluoroquinolones,A. baumannii | Ceftriaxone,WastewaterHealthIndex,16,3,149,31,2,2005,2017,0.07703915062297478,0.7767316822748717,-0.13823529411764704,0.6096659407501828,0.06923543109736396,0.25696039035591295,0.44741968246419966,0.08225955430566029,0.3852941176470589,0.1405441773736764,TRUE,0.875,2.356566691449452,Heilongjiang,3,2,4,4,4,0.986382660126367,0.932348362220748,3,20,Strong lead,2,NA,NA,NA,NA
all_years,sludge,fluoroquinolones,A. baumannii | Gentamicin,urban_share_2024,16,3,149,31,2,2005,2017,-0.07407610636824499,0.7851276908521037,-0.3205882352941176,0.22604542220798213,0.06923543109736396,0.25696039035591295,0.39408488587906326,0.13094775073762935,-0.03823529411764706,0.888197653985307,TRUE,0.875,1.8459833623374005,Heilongjiang,3,2,4,4,3,0.986382660126367,0.813884921528857,4,20,Strong lead,2,NA,NA,NA,NA
all_years,surface water,tetracyclines,S. aureus | Nitrofurantoin,grp_per_capita_2024,15,2,42,17,1,2015,2024,0.6285714285714284,0.01207953917590578,0.4178571428571428,0.1211725360218785,1,0,-0.49642857142857144,0.05979741374992398,-0.4428571428571429,0.09829406554687134,TRUE,1,0.13636363636363627,Henan,3,2,0,5,5,0.8679810523175701,0.7423625634275642,5,20,Strong lead,2,NA,NA,NA,NA
sample_year_ge_2012,surface water,fluoroquinolones,E. coli | Cefotaxime,chemical_fertilizers_2024,15,3,72,20,1,2015,2024,0.5499999999999999,0.03365535781500704,0.48214285714285704,0.06874953772064366,0.27743910513984715,0.01496598639455785,0.4107142857142857,0.1283286460157489,0.5321428571428571,0.04115858038693436,TRUE,1,0.18881118881118877,Hebei,3,2,0,5,5,0.9657949031671056,0.7649128166009237,5,20,Strong lead,2,NA,NA,NA,NA
