province,bacteria,antibiotic,resistant_pc
Hunan,K. pneumoniae,Chloramphenicol,24.13899600505829
Hunan,K. pneumoniae,Cefuroxime,29.948261380195618
Hunan,K. pneumoniae,Cefazolin,30.655544996261597
Hunan,K. pneumoniae,Nitrofurantoin,27.38075852394104
Hunan,K. pneumoniae,Ampicillin,91.2125289440155
Hunan,P. aeruginosa,Polymixin B,1.709974929690361
Hunan,P. aeruginosa,Amikacin,2.678034082055092
Hunan,P. aeruginosa,Tobramycin,5.560252442955971
Hunan,P. aeruginosa,Gentamicin,5.815618485212326
Hunan,P. aeruginosa,Ciprofloxacin,7.3777660727500916
Hunan,P. aeruginosa,Cefepime,6.218302249908447
Hunan,P. aeruginosa,Levofloxacin,8.8298998773098
Hunan,P. aeruginosa,Imipenem,14.450867474079132
Hunan,P. aeruginosa,Meropenem,11.66192814707756
Hunan,P. aeruginosa,Ceftazidime,12.484737485647202
Hunan,P. aeruginosa,Piperacillin,18.68356019258499
Hunan,P. aeruginosa,Aztreonam,16.731199622154236
Hunan,A. baumannii,Polymixin B,1.331439707428217
Hunan,A. baumannii,Tigecycline,3.239740803837776
Hunan,A. baumannii,Minocycline,13.01903873682022
Hunan,A. baumannii,Amikacin,36.92556321620941
Hunan,A. baumannii,Tobramycin,43.06455850601196
Hunan,A. baumannii,Gentamicin,45.90643346309662
Hunan,A. baumannii,Cefotaxime,40.00000059604645
Hunan,A. baumannii,Levofloxacin,48.51045906543732
Hunan,A. baumannii,Ciprofloxacin,56.95061683654785
Hunan,A. baumannii,Ceftazidime,55.86527585983277
Hunan,A. baumannii,Imipenem,57.565897703170776
Hunan,A. baumannii,Meropenem,56.783509254455566
Hunan,A. baumannii,Cefepime,52.82998681068421
Hunan,A. baumannii,Ceftriaxone,53.105396032333374
Hunan,A. baumannii,Aztreonam,72.60981798171997
Guangdong,S. aureus,Nitrofurantoin,0.0921977625694126
Guangdong,S. aureus,Rifampicin,2.3269806057214737
Guangdong,S. aureus,Chloramphenicol,5.896805971860886
Guangdong,S. aureus,Gentamicin,9.83015075325966
Guangdong,S. aureus,Levofloxacin,16.619570553302765
Guangdong,S. aureus,Ciprofloxacin,16.301298141479492
Guangdong,S. aureus,Clindamycin,22.951112687587734
Guangdong,S. aureus,Oxacillin,28.37986946105957
Guangdong,S. aureus,Tetracycline,28.27427387237549
Guangdong,S. aureus,Cefoxitin,30.4225891828537
Guangdong,S. aureus,Erythromycin,39.93039429187775
Guangdong,S. aureus,Penicillin G,86.21696829795837
Guangdong,E. coli,Tigecycline,0.07861929479986429
Guangdong,E. coli,Polymixin B,0.828789547085762
Guangdong,E. coli,Ertapenem,1.893499866127968
Guangdong,E. coli,Cefotetan,1.599518209695816
Guangdong,E. coli,Imipenem,2.1216778084635735
Guangdong,E. coli,Meropenem,2.484038844704628
Guangdong,E. coli,Nitrofurantoin,1.003627572208643
Guangdong,E. coli,Amikacin,3.752797096967697
Guangdong,E. coli,Cefoxitin,9.676416963338852
Guangdong,E. coli,Ceftazidime,18.69787573814392
Guangdong,E. coli,Tobramycin,29.33889925479889
Guangdong,E. coli,Aztreonam,27.497348189353943
Guangdong,E. coli,Cefepime,24.09750074148178
Guangdong,E. coli,Gentamicin,30.59025406837463
Guangdong,E. coli,Chloramphenicol,35.70301830768585
Guangdong,E. coli,Levofloxacin,41.99317693710327
Guangdong,E. coli,Ceftriaxone,45.879390835762024
Guangdong,E. coli,Ciprofloxacin,43.17324757575989
Guangdong,E. coli,Cefotaxime,47.088587284088135
Guangdong,E. coli,Cefuroxime,46.65236175060272
Guangdong,E. coli,Cefazolin,61.00513339042664
Guangdong,E. coli,Ampicillin,80.54737448692322
Guangdong,K. pneumoniae,Polymixin B,2.64594703912735
Guangdong,K. pneumoniae,Tigecycline,2.57931649684906
Guangdong,K. pneumoniae,Cefotetan,6.826644390821457
Guangdong,K. pneumoniae,Ertapenem,7.060550153255463
Guangdong,K. pneumoniae,Imipenem,9.426091611385344
Guangdong,K. pneumoniae,Amikacin,9.64805632829666
Guangdong,K. pneumoniae,Meropenem,13.637930154800417
Guangdong,K. pneumoniae,Cefoxitin,15.182974934577942
Guangdong,K. pneumoniae,Levofloxacin,21.77858203649521
Guangdong,K. pneumoniae,Gentamicin,22.57499098777771
Guangdong,K. pneumoniae,Ceftazidime,23.72846007347107
Guangdong,K. pneumoniae,Cefepime,25.844261050224304
Guangdong,K. pneumoniae,Tobramycin,25.786802172660828
Guangdong,K. pneumoniae,Ceftriaxone,31.173095107078552
Guangdong,K. pneumoniae,Ciprofloxacin,28.10613214969635
Guangdong,K. pneumoniae,Aztreonam,31.83504045009613
Guangdong,K. pneumoniae,Cefuroxime,33.451226353645325
Guangdong,K. pneumoniae,Chloramphenicol,34.63151454925537
Guangdong,K. pneumoniae,Cefotaxime,39.91835415363312
Guangdong,K. pneumoniae,Cefazolin,42.0247495174408
Guangdong,K. pneumoniae,Nitrofurantoin,28.57142984867096
Guangdong,K. pneumoniae,Ampicillin,94.72219347953796
Guangdong,P. aeruginosa,Polymixin B,1.2240436859428885
Guangdong,P. aeruginosa,Amikacin,2.15756855905056
Guangdong,P. aeruginosa,Tobramycin,4.771634191274643
Guangdong,P. aeruginosa,Gentamicin,6.743349879980087
Guangdong,P. aeruginosa,Ciprofloxacin,8.2880899310112
Guangdong,P. aeruginosa,Cefepime,4.620731621980667
Guangdong,P. aeruginosa,Ceftazidime,10.329154878854752
Guangdong,P. aeruginosa,Meropenem,10.729696601629255
Guangdong,P. aeruginosa,Imipenem,14.210636913776398
Guangdong,P. aeruginosa,Levofloxacin,10.43577492237091
Guangdong,P. aeruginosa,Piperacillin,16.339999437332153
Guangdong,P. aeruginosa,Aztreonam,16.088593006134033
Guangdong,A. baumannii,Polymixin B,0.8775428868830204
Guangdong,A. baumannii,Tigecycline,2.103734202682972
Guangdong,A. baumannii,Minocycline,11.623789370059969
Guangdong,A. baumannii,Tobramycin,43.35063397884369
Guangdong,A. baumannii,Amikacin,46.52259349822998
Guangdong,A. baumannii,Imipenem,49.67415630817413
Guangdong,A. baumannii,Levofloxacin,46.62044942378998
Guangdong,A. baumannii,Meropenem,51.3328492641449
Guangdong,A. baumannii,Ceftazidime,49.93659853935242
Guangdong,A. baumannii,Cefepime,45.17984390258789
Guangdong,A. baumannii,Gentamicin,49.963635206222534
Guangdong,A. baumannii,Ciprofloxacin,52.27425694465637
Guangdong,A. baumannii,Ceftriaxone,45.81395387649536
Guangdong,A. baumannii,Cefotaxime,62.11180090904236
Guangdong,A. baumannii,Aztreonam,75.16340017318726
Guangxi,S. aureus,Nitrofurantoin,2.087227441370487
Guangxi,S. aureus,Gentamicin,5.703110247850418
Guangxi,S. aureus,Rifampicin,3.2278459519147873
Guangxi,S. aureus,Chloramphenicol,7.074911147356033
Guangxi,S. aureus,Levofloxacin,9.610596299171448
Guangxi,S. aureus,Ciprofloxacin,11.146768182516098
Guangxi,S. aureus,Clindamycin,26.80646777153015
Guangxi,S. aureus,Oxacillin,27.633771300315857
Guangxi,S. aureus,Cefoxitin,29.55821454524994
Guangxi,S. aureus,Tetracycline,30.95291554927826
Guangxi,S. aureus,Erythromycin,40.92037379741669
Guangxi,S. aureus,Penicillin G,90.47995209693909
Guangxi,E. coli,Tigecycline,0.21923603489995003
Guangxi,E. coli,Polymixin B,0.9287040680646896
Guangxi,E. coli,Meropenem,2.344774082303047
Guangxi,E. coli,Imipenem,2.5571415200829506
Guangxi,E. coli,Ertapenem,2.93547622859478
Guangxi,E. coli,Cefotetan,3.3936865627765656
Guangxi,E. coli,Amikacin,3.942977264523506
Guangxi,E. coli,Nitrofurantoin,2.7905764058232307
Guangxi,E. coli,Cefoxitin,12.27862387895584
Guangxi,E. coli,Ceftazidime,20.349261164665226
Guangxi,E. coli,Aztreonam,25.602969527244568
Guangxi,E. coli,Cefepime,23.311758041381836
Guangxi,E. coli,Tobramycin,29.729998111724857
Guangxi,E. coli,Gentamicin,33.06615650653839
Guangxi,E. coli,Chloramphenicol,36.137592792510986
Guangxi,E. coli,Ceftriaxone,45.19027769565582
Guangxi,E. coli,Ciprofloxacin,44.03737783432007
Guangxi,E. coli,Levofloxacin,42.78227686882019
Guangxi,E. coli,Cefotaxime,45.97950875759125
Guangxi,E. coli,Cefuroxime,46.2137371301651
Guangxi,E. coli,Cefazolin,59.12814140319824
Guangxi,E. coli,Ampicillin,81.38684034347534
Guangxi,K. pneumoniae,Polymixin B,3.034714423120022
Guangxi,K. pneumoniae,Amikacin,5.596407502889633
Guangxi,K. pneumoniae,Ertapenem,7.515342533588409
Guangxi,K. pneumoniae,Tigecycline,4.269362986087799
Guangxi,K. pneumoniae,Imipenem,7.893035560846329
Guangxi,K. pneumoniae,Cefotetan,7.926151901483536
Guangxi,K. pneumoniae,Meropenem,9.332014620304108
Guangxi,K. pneumoniae,Cefoxitin,15.412691235542296
Guangxi,K. pneumoniae,Levofloxacin,17.805728316307068
Guangxi,K. pneumoniae,Cefepime,19.251836836338043
Guangxi,K. pneumoniae,Gentamicin,19.06682252883911
Guangxi,K. pneumoniae,Ceftazidime,19.32443082332611
Guangxi,K. pneumoniae,Tobramycin,19.4778710603714
Guangxi,K. pneumoniae,Ciprofloxacin,21.16357535123825
Guangxi,K. pneumoniae,Aztreonam,23.8968625664711
Guangxi,K. pneumoniae,Ceftriaxone,26.122623682022095
Guangxi,K. pneumoniae,Cefuroxime,29.411914944648743
Guangxi,K. pneumoniae,Cefotaxime,32.768714427948
Guangxi,K. pneumoniae,Chloramphenicol,32.12293088436127
Guangxi,K. pneumoniae,Cefazolin,33.73596966266632
Guangxi,K. pneumoniae,Nitrofurantoin,31.614574790000916
Guangxi,K. pneumoniae,Ampicillin,91.7977213859558
Guangxi,P. aeruginosa,Polymixin B,1.2485703453421593
Guangxi,P. aeruginosa,Amikacin,2.2640952840447426
Guangxi,P. aeruginosa,Tobramycin,5.642237514257431
Guangxi,P. aeruginosa,Gentamicin,5.040756985545158
Guangxi,P. aeruginosa,Ciprofloxacin,7.373913377523422
Guangxi,P. aeruginosa,Cefepime,5.755510926246643
Guangxi,P. aeruginosa,Meropenem,11.77728846669197
Guangxi,P. aeruginosa,Ceftazidime,11.49389073252678
Guangxi,P. aeruginosa,Imipenem,14.3967404961586
Guangxi,P. aeruginosa,Levofloxacin,9.75586622953415
Guangxi,P. aeruginosa,Piperacillin,16.03965163230896
Guangxi,P. aeruginosa,Aztreonam,16.89908653497696
Guangxi,A. baumannii,Polymixin B,1.3857997953891754
Guangxi,A. baumannii,Tigecycline,3.868997097015381
Guangxi,A. baumannii,Minocycline,16.49416983127594
Guangxi,A. baumannii,Amikacin,39.61531221866608
Guangxi,A. baumannii,Tobramycin,49.05058741569519
Guangxi,A. baumannii,Levofloxacin,49.295514822006226
Guangxi,A. baumannii,Imipenem,54.56831455230713
Guangxi,A. baumannii,Cefepime,50.893133878707886
Guangxi,A. baumannii,Meropenem,55.70288300514221
Guangxi,A. baumannii,Ciprofloxacin,55.658137798309326
Guangxi,A. baumannii,Ceftazidime,54.612547159194946
Guangxi,A. baumannii,Gentamicin,54.8585832118988
Guangxi,A. baumannii,Cefotaxime,60.352623462677
Guangxi,A. baumannii,Ceftriaxone,48.68797063827515
Guangxi,A. baumannii,Aztreonam,72.203129529953
Hainan,S. aureus,Gentamicin,4.286511987447739
Hainan,S. aureus,Nitrofurantoin,2.7397260069847107
Hainan,S. aureus,Chloramphenicol,6.108500808477402
Hainan,S. aureus,Rifampicin,2.9368359595537186
Hainan,S. aureus,Levofloxacin,9.634505212306976
Hainan,S. aureus,Ciprofloxacin,9.625829756259918
Hainan,S. aureus,Cefoxitin,18.372908234596252
Hainan,S. aureus,Clindamycin,19.60023045539856
Hainan,S. aureus,Oxacillin,21.59784287214279
Hainan,S. aureus,Tetracycline,35.90656220912933
Hainan,S. aureus,Erythromycin,39.14717137813568
Hainan,S. aureus,Penicillin G,89.0718162059784
Hainan,E. coli,Tigecycline,0.04078303463757038
Hainan,E. coli,Polymixin B,0.8246178738772869
Hainan,E. coli,Meropenem,0.838466826826334
Hainan,E. coli,Imipenem,1.0160471312701702
Hainan,E. coli,Ertapenem,1.167843583971262
Hainan,E. coli,Cefotetan,1.7866257578134537
Hainan,E. coli,Nitrofurantoin,2.7624309062957764
Hainan,E. coli,Amikacin,5.428873375058174
Hainan,E. coli,Cefoxitin,10.057014971971512
Hainan,E. coli,Aztreonam,22.482240200042725
Hainan,E. coli,Ceftazidime,19.84582841396332
Hainan,E. coli,Cefepime,22.679969668388367
Hainan,E. coli,Tobramycin,22.445020079612732
Hainan,E. coli,Gentamicin,30.927160382270813
Hainan,E. coli,Chloramphenicol,35.43428182601929
Hainan,E. coli,Ceftriaxone,43.0029034614563
Hainan,E. coli,Cefotaxime,45.70575058460235
Hainan,E. coli,Cefuroxime,45.52307426929474
Hainan,E. coli,Levofloxacin,45.15402019023895
Hainan,E. coli,Ciprofloxacin,47.70748019218445
Hainan,E. coli,Cefazolin,53.89313101768494
Hainan,E. coli,Ampicillin,79.20907139778137
Hainan,K. pneumoniae,Tigecycline,0.8100147359073162
Hainan,K. pneumoniae,Polymixin B,2.2266799584031105
Hainan,K. pneumoniae,Meropenem,2.6324905455112457
Hainan,K. pneumoniae,Amikacin,3.3145926892757416
Hainan,K. pneumoniae,Imipenem,4.594692215323448
Hainan,K. pneumoniae,Ertapenem,4.824702441692352
Hainan,K. pneumoniae,Cefotetan,5.74866309762001
Hainan,K. pneumoniae,Gentamicin,11.676859855651855
Hainan,K. pneumoniae,Cefoxitin,13.173173367977142
Hainan,K. pneumoniae,Levofloxacin,14.670534431934357
Hainan,K. pneumoniae,Tobramycin,12.595891952514648
Hainan,K. pneumoniae,Ciprofloxacin,16.96319431066513
Hainan,K. pneumoniae,Ceftazidime,20.578300952911377
Hainan,K. pneumoniae,Cefepime,22.024206817150116
Hainan,K. pneumoniae,Aztreonam,23.274853825569153
Hainan,K. pneumoniae,Chloramphenicol,23.79188984632492
Hainan,K. pneumoniae,Ceftriaxone,27.246958017349243
Hainan,K. pneumoniae,Cefazolin,24.33779239654541
Hainan,K. pneumoniae,Cefuroxime,30.222609639167786
Hainan,K. pneumoniae,Cefotaxime,32.75931179523468
Hainan,K. pneumoniae,Nitrofurantoin,20.087336003780365
Hainan,K. pneumoniae,Ampicillin,98.25840592384338
Hainan,P. aeruginosa,Polymixin B,1.0340632870793345
Hainan,P. aeruginosa,Amikacin,2.0663034170866013
Hainan,P. aeruginosa,Gentamicin,4.940339177846909
Hainan,P. aeruginosa,Tobramycin,7.857398688793182
Hainan,P. aeruginosa,Ciprofloxacin,8.063959330320358
Hainan,P. aeruginosa,Cefepime,4.420103132724762
Hainan,P. aeruginosa,Meropenem,10.35146862268448
Hainan,P. aeruginosa,Ceftazidime,10.157638788223268
Hainan,P. aeruginosa,Imipenem,11.844851076602936
Hainan,P. aeruginosa,Levofloxacin,9.620924293994904
Hainan,P. aeruginosa,Piperacillin,13.861165940761566
Hainan,P. aeruginosa,Aztreonam,12.148724496364594
Hainan,A. baumannii,Polymixin B,1.5223097056150436
Hainan,A. baumannii,Tigecycline,1.9656898453831673
Hainan,A. baumannii,Minocycline,9.131205826997755
Hainan,A. baumannii,Amikacin,39.84622359275818
Hainan,A. baumannii,Imipenem,44.31818127632141
Hainan,A. baumannii,Levofloxacin,43.33717226982117
Hainan,A. baumannii,Meropenem,45.1667457818985
Hainan,A. baumannii,Ceftazidime,44.350337982177734
Hainan,A. baumannii,Tobramycin,45.412054657936096
Hainan,A. baumannii,Gentamicin,43.311807513237
Hainan,A. baumannii,Cefepime,42.95983016490936
Hainan,A. baumannii,Ciprofloxacin,47.683924436569214
Hainan,A. baumannii,Ceftriaxone,32.7604740858078
Hainan,A. baumannii,Cefotaxime,54.197758436203
Hainan,A. baumannii,Aztreonam,44.82758641242981
Chongqing,S. aureus,Nitrofurantoin,0.16648168675601482
Chongqing,S. aureus,Rifampicin,1.3157278299331665
Chongqing,S. aureus,Chloramphenicol,3.9628181606531143
Chongqing,S. aureus,Gentamicin,7.739821821451187
Chongqing,S. aureus,Levofloxacin,13.21706771850586
Chongqing,S. aureus,Ciprofloxacin,12.97912448644638
Chongqing,S. aureus,Tetracycline,16.388151049613953
Chongqing,S. aureus,Oxacillin,26.03246569633484
Chongqing,S. aureus,Cefoxitin,26.833489537239075
Chongqing,S. aureus,Clindamycin,27.079737186431885
Chongqing,S. aureus,Erythromycin,52.53143906593323
Chongqing,S. aureus,Penicillin G,92.49061346054076
Chongqing,E. coli,Tigecycline,0.1764975837431848
Chongqing,E. coli,Polymixin B,0.6472492124885321
Chongqing,E. coli,Meropenem,1.0728836990892887
Chongqing,E. coli,Imipenem,1.1155378073453903
Chongqing,E. coli,Ertapenem,1.387262623757124
Chongqing,E. coli,Cefotetan,2.1541807800531387
Chongqing,E. coli,Nitrofurantoin,1.6734644770622251
Chongqing,E. coli,Amikacin,3.2552164047956467
Chongqing,E. coli,Cefoxitin,9.71767157316208
Chongqing,E. coli,Ceftazidime,19.470679759979248
Chongqing,E. coli,Chloramphenicol,23.46387207508087
Chongqing,E. coli,Cefepime,24.86620843410492
Chongqing,E. coli,Aztreonam,29.40652966499329
Chongqing,E. coli,Gentamicin,31.34778141975403
Chongqing,E. coli,Tobramycin,30.98929226398468
Chongqing,E. coli,Levofloxacin,45.42336165904999
Chongqing,E. coli,Ceftriaxone,48.56795370578766
Chongqing,E. coli,Cefotaxime,48.34161102771759
Chongqing,E. coli,Ciprofloxacin,47.41291105747223
Chongqing,E. coli,Cefuroxime,49.587297439575195
Chongqing,E. coli,Cefazolin,57.09960460662842
Chongqing,E. coli,Ampicillin,84.0082585811615
Chongqing,K. pneumoniae,Polymixin B,2.010050229728222
Chongqing,K. pneumoniae,Tigecycline,1.3150335289537909
Chongqing,K. pneumoniae,Amikacin,3.828723356127739
Chongqing,K. pneumoniae,Cefotetan,4.820116236805916
Chongqing,K. pneumoniae,Meropenem,5.358686298131943
Chongqing,K. pneumoniae,Imipenem,5.347533896565437
Chongqing,K. pneumoniae,Ertapenem,5.942453816533089
Chongqing,K. pneumoniae,Levofloxacin,12.469369173049929
Chongqing,K. pneumoniae,Cefoxitin,13.73765468597412
Chongqing,K. pneumoniae,Cefepime,13.658078014850616
Chongqing,K. pneumoniae,Gentamicin,12.86921352148056
Chongqing,K. pneumoniae,Ceftazidime,14.379633963108065
Chongqing,K. pneumoniae,Aztreonam,17.204725742340088
Chongqing,K. pneumoniae,Cefotaxime,17.7963525056839
Chongqing,K. pneumoniae,Ciprofloxacin,14.979211986064913
Chongqing,K. pneumoniae,Tobramycin,14.73352313041687
Chongqing,K. pneumoniae,Ceftriaxone,20.59162855148315
Chongqing,K. pneumoniae,Chloramphenicol,20.387163758277893
Chongqing,K. pneumoniae,Cefuroxime,23.734891414642338
Chongqing,K. pneumoniae,Cefazolin,25.9822815656662
Chongqing,K. pneumoniae,Nitrofurantoin,19.15106624364853
Chongqing,K. pneumoniae,Ampicillin,90.25921821594238
Chongqing,P. aeruginosa,Polymixin B,0.7032348774373531
Chongqing,P. aeruginosa,Amikacin,1.630895771086216
Chongqing,P. aeruginosa,Tobramycin,3.631311655044556
Chongqing,P. aeruginosa,Gentamicin,4.188481718301773
Chongqing,P. aeruginosa,Meropenem,8.639620989561081
Chongqing,P. aeruginosa,Ciprofloxacin,7.484466582536697
Chongqing,P. aeruginosa,Imipenem,11.201375722885132
Chongqing,P. aeruginosa,Levofloxacin,8.700113743543625
Chongqing,P. aeruginosa,Cefepime,8.240977674722672
Chongqing,P. aeruginosa,Ceftazidime,11.905033886432648
Chongqing,P. aeruginosa,Piperacillin,18.62133741378784
Chongqing,P. aeruginosa,Aztreonam,15.782447159290314
Chongqing,A. baumannii,Polymixin B,1.3227513059973717
Chongqing,A. baumannii,Tigecycline,2.5573769584298134
Chongqing,A. baumannii,Minocycline,10.095959156751633
Chongqing,A. baumannii,Amikacin,42.33360588550568
Chongqing,A. baumannii,Tobramycin,45.50291895866394
Chongqing,A. baumannii,Gentamicin,49.82191026210785
Chongqing,A. baumannii,Meropenem,55.685704946517944
Chongqing,A. baumannii,Levofloxacin,47.54461944103241
Chongqing,A. baumannii,Imipenem,56.82392716407776
Chongqing,A. baumannii,Cefepime,55.692243576049805
Chongqing,A. baumannii,Ciprofloxacin,57.87376165390015
Chongqing,A. baumannii,Ceftazidime,56.772565841674805
Chongqing,A. baumannii,Cefotaxime,53.02115082740784
Chongqing,A. baumannii,Ceftriaxone,59.552401304244995
Chongqing,A. baumannii,Aztreonam,77.19539999961853
Sichuan,S. aureus,Nitrofurantoin,0.13078470947220922
Sichuan,S. aureus,Rifampicin,0.9638911113142968
Sichuan,S. aureus,Chloramphenicol,4.433077573776245
Sichuan,S. aureus,Gentamicin,8.616025745868683
Sichuan,S. aureus,Levofloxacin,13.94599825143814
Sichuan,S. aureus,Ciprofloxacin,13.855993747711182
Sichuan,S. aureus,Tetracycline,18.98629367351532
Sichuan,S. aureus,Oxacillin,29.329195618629456
Sichuan,S. aureus,Cefoxitin,31.0510516166687
Sichuan,S. aureus,Clindamycin,31.52940571308136
Sichuan,S. aureus,Erythromycin,55.990004539489746
Sichuan,S. aureus,Penicillin G,93.39394569396973
Sichuan,E. coli,Tigecycline,0.07054337183944881
Sichuan,E. coli,Polymixin B,0.29264932963997126
Sichuan,E. coli,Ertapenem,1.2740178033709526
Sichuan,E. coli,Meropenem,1.3607339933514595
Sichuan,E. coli,Imipenem,1.2893606908619404
Sichuan,E. coli,Cefotetan,1.91836878657341
Sichuan,E. coli,Nitrofurantoin,1.6846390441060066
Sichuan,E. coli,Amikacin,4.466676712036133
Sichuan,E. coli,Cefoxitin,9.703504294157028
Sichuan,E. coli,Ceftazidime,21.176742017269135
Sichuan,E. coli,Chloramphenicol,24.935980141162872
Sichuan,E. coli,Cefepime,22.090554237365723
Sichuan,E. coli,Aztreonam,30.545654892921448
Sichuan,E. coli,Gentamicin,31.5822571516037
Sichuan,E. coli,Tobramycin,31.65597915649414
Sichuan,E. coli,Levofloxacin,46.071937680244446
Sichuan,E. coli,Ciprofloxacin,47.97160029411316
Sichuan,E. coli,Ceftriaxone,50.29268860816955
Sichuan,E. coli,Cefotaxime,50.22379755973816
Sichuan,E. coli,Cefuroxime,51.55642628669739
Sichuan,E. coli,Cefazolin,60.86423993110657
Sichuan,E. coli,Ampicillin,84.20891165733337
Sichuan,K. pneumoniae,Polymixin B,0.95564816147089
Sichuan,K. pneumoniae,Tigecycline,1.130929309874773
Sichuan,K. pneumoniae,Ertapenem,8.314336091279984
Sichuan,K. pneumoniae,Cefotetan,7.832376658916473
Sichuan,K. pneumoniae,Amikacin,8.835441619157791
Sichuan,K. pneumoniae,Imipenem,9.023348242044449
Sichuan,K. pneumoniae,Meropenem,9.733787178993223
Sichuan,K. pneumoniae,Gentamicin,15.686841309070587
Sichuan,K. pneumoniae,Cefoxitin,15.38417935371399
Sichuan,K. pneumoniae,Levofloxacin,15.901722013950348
Sichuan,K. pneumoniae,Cefepime,15.919697284698486
Sichuan,K. pneumoniae,Tobramycin,16.987508535385132
Sichuan,K. pneumoniae,Ceftazidime,17.744538187980652
Sichuan,K. pneumoniae,Ciprofloxacin,17.512574791908264
Sichuan,K. pneumoniae,Aztreonam,20.014387369155884
Sichuan,K. pneumoniae,Chloramphenicol,19.003301858901978
Sichuan,K. pneumoniae,Ceftriaxone,24.381262063980103
Sichuan,K. pneumoniae,Cefotaxime,25.559720396995544
Sichuan,K. pneumoniae,Cefuroxime,26.73952877521515
Sichuan,K. pneumoniae,Cefazolin,26.488718390464783
Sichuan,K. pneumoniae,Nitrofurantoin,23.50534498691559
Sichuan,K. pneumoniae,Ampicillin,83.28685760498047
Sichuan,P. aeruginosa,Polymixin B,0.8695651777088642
Sichuan,P. aeruginosa,Amikacin,1.515822485089302
Sichuan,P. aeruginosa,Gentamicin,3.5789113491773605
Sichuan,P. aeruginosa,Tobramycin,5.219423398375511
Sichuan,P. aeruginosa,Meropenem,7.697191834449768
Sichuan,P. aeruginosa,Ciprofloxacin,7.381260395050049
Sichuan,P. aeruginosa,Imipenem,9.614818543195724
Sichuan,P. aeruginosa,Cefepime,7.631318271160126
Sichuan,P. aeruginosa,Levofloxacin,9.137386083602903
Sichuan,P. aeruginosa,Ceftazidime,11.522556841373444
Sichuan,P. aeruginosa,Piperacillin,20.35779356956482
Sichuan,P. aeruginosa,Aztreonam,13.750095665454865
Sichuan,A. baumannii,Polymixin B,0.7309941574931145
Sichuan,A. baumannii,Tigecycline,1.7488189041614532
Sichuan,A. baumannii,Minocycline,14.3626406788826
Sichuan,A. baumannii,Amikacin,36.73821389675141
Sichuan,A. baumannii,Tobramycin,43.23488771915436
Sichuan,A. baumannii,Gentamicin,42.1500563621521
Sichuan,A. baumannii,Levofloxacin,41.07069969177246
Sichuan,A. baumannii,Meropenem,48.42832386493683
Sichuan,A. baumannii,Ciprofloxacin,48.4209418296814
Sichuan,A. baumannii,Imipenem,48.83509278297424
Sichuan,A. baumannii,Cefepime,47.82390892505646
Sichuan,A. baumannii,Ceftazidime,48.17803502082825
Sichuan,A. baumannii,Cefotaxime,51.06152296066284
Sichuan,A. baumannii,Ceftriaxone,47.933390736579895
Sichuan,A. baumannii,Aztreonam,58.16279649734497
Guizhou,S. aureus,Nitrofurantoin,0.5176557693630457
Guizhou,S. aureus,Rifampicin,0.9646167047321796
Guizhou,S. aureus,Gentamicin,4.478498920798302
Guizhou,S. aureus,Chloramphenicol,6.898817420005798
Guizhou,S. aureus,Levofloxacin,7.362180203199387
Guizhou,S. aureus,Ciprofloxacin,7.075976580381393
Guizhou,S. aureus,Cefoxitin,25.45587122440338
Guizhou,S. aureus,Tetracycline,24.67954307794571
Guizhou,S. aureus,Oxacillin,28.66822779178619
Guizhou,S. aureus,Clindamycin,31.825292110443115
Guizhou,S. aureus,Erythromycin,51.240092515945435
Guizhou,S. aureus,Penicillin G,94.34670805931091
Guizhou,E. coli,Tigecycline,0.17753528663888574
Guizhou,E. coli,Polymixin B,0.804289523512125
Guizhou,E. coli,Imipenem,0.9371737018227576
Guizhou,E. coli,Ertapenem,1.0426204651594162
Guizhou,E. coli,Meropenem,1.0324801318347454
Guizhou,E. coli,Cefotetan,1.8266014754772184
Guizhou,E. coli,Nitrofurantoin,2.9931407421827316
Guizhou,E. coli,Amikacin,8.251776546239853
Guizhou,E. coli,Cefoxitin,8.756724745035172
Guizhou,E. coli,Chloramphenicol,22.64205366373062
Guizhou,E. coli,Ceftazidime,18.653197586536407
Guizhou,E. coli,Aztreonam,30.196285247802734
Guizhou,E. coli,Cefepime,24.081428349018097
Guizhou,E. coli,Tobramycin,32.73900747299194
Guizhou,E. coli,Gentamicin,34.21274125576019
Guizhou,E. coli,Cefotaxime,46.152785420417786
Guizhou,E. coli,Levofloxacin,43.88841986656189
Guizhou,E. coli,Ciprofloxacin,45.62115967273712
Guizhou,E. coli,Ceftriaxone,50.33060908317566
Guizhou,E. coli,Cefuroxime,51.322394609451294
Guizhou,E. coli,Cefazolin,59.66863632202149
Guizhou,E. coli,Ampicillin,84.46664810180664
Guizhou,K. pneumoniae,Polymixin B,2.0153550431132317
Guizhou,K. pneumoniae,Tigecycline,2.455719374120235
Guizhou,K. pneumoniae,Cefotetan,6.046511605381966
Guizhou,K. pneumoniae,Ertapenem,8.138250559568405
Guizhou,K. pneumoniae,Imipenem,8.1836998462677
Guizhou,K. pneumoniae,Meropenem,9.395086765289308
Guizhou,K. pneumoniae,Amikacin,10.320989787578585
Guizhou,K. pneumoniae,Cefoxitin,12.325838208198547
Guizhou,K. pneumoniae,Levofloxacin,12.591730058193209
Guizhou,K. pneumoniae,Tobramycin,13.77577930688858
