sample_type,province,location,antibiotic,group_of_antibiotic,mean_concentration,max_concentration,concentration_unit,sample_year,season,full_reference_name,place_in_article_data_extracted_from,reference_number,source_dataset
municipal sludge,Beijing,Beijing,Tetracycline,tetracyclines,277.93,NA,μg/kg dw,NA,NA,"Yuan, X., Qiang, Z., Ben, W., Zhu, B. & Liu, J. Rapid detection of multiple class pharmaceuticals in both municipal wastewater and sludge with ultra high performance liquid chromatography tandem mass spectrometry. Journal of Environmental Sciences 26, 1949-1959, doi:10.1016/j.jes.2014.06.022 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),218,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Beijing,Beijing,Trimethoprim,sulfonamides,195.97,NA,μg/kg dw,NA,NA,"Yuan, X., Qiang, Z., Ben, W., Zhu, B. & Liu, J. Rapid detection of multiple class pharmaceuticals in both municipal wastewater and sludge with ultra high performance liquid chromatography tandem mass spectrometry. Journal of Environmental Sciences 26, 1949-1959, doi:10.1016/j.jes.2014.06.022 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),218,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Azithromycin,macrolides,466.76,NA,μg/kg dw,2012.0,autumn,"Gan, X. et al. Occurrence and Fate of Typical Antibiotics in a Wastewater Treatment Plant in Southwest China. Environmental science 35, 1817-1823 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),201,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Nanan district",Azithromycin,macrolides,466.76,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Occurrence and fate of pharmaceutically active compounds in the largest municipal wastewater treatment plant in Southwest China: Mass balance analysis and consumption back-calculated model. Chemosphere 99 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),215,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Jiangbei district",Azithromycin,macrolides,224.21,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Fate of pharmaceutically active compounds in a municipalwastewater treatment plantand risk assessment. China Environmental Science 34, 672-680 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),216,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Erythromycin,macrolides,8.64,NA,μg/kg dw,2012.0,autumn,"Gan, X. et al. Occurrence and Fate of Typical Antibiotics in a Wastewater Treatment Plant in Southwest China. Environmental science 35, 1817-1823 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),201,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Nanan district",Erythromycin-H2O,macrolides,8.64,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Occurrence and fate of pharmaceutically active compounds in the largest municipal wastewater treatment plant in Southwest China: Mass balance analysis and consumption back-calculated model. Chemosphere 99 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),215,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Jiangbei district",Erythromycin-H2O,macrolides,12.91,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Fate of pharmaceutically active compounds in a municipalwastewater treatment plantand risk assessment. China Environmental Science 34, 672-680 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),216,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Moxifloxacin,fluoroquinolones,16.05,NA,μg/kg dw,2012.0,autumn,"Gan, X. et al. Occurrence and Fate of Typical Antibiotics in a Wastewater Treatment Plant in Southwest China. Environmental science 35, 1817-1823 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),201,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Nanan district",Moxifloxacin,fluoroquinolones,16.05,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Occurrence and fate of pharmaceutically active compounds in the largest municipal wastewater treatment plant in Southwest China: Mass balance analysis and consumption back-calculated model. Chemosphere 99 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),215,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Jiangbei district",Moxifloxacin,fluoroquinolones,46.69,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Fate of pharmaceutically active compounds in a municipalwastewater treatment plantand risk assessment. China Environmental Science 34, 672-680 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),216,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Norfloxacin,fluoroquinolones,107.84,NA,μg/kg dw,2012.0,autumn,"Gan, X. et al. Occurrence and Fate of Typical Antibiotics in a Wastewater Treatment Plant in Southwest China. Environmental science 35, 1817-1823 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),201,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Nanan district",Norfloxacin,fluoroquinolones,107.84,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Occurrence and fate of pharmaceutically active compounds in the largest municipal wastewater treatment plant in Southwest China: Mass balance analysis and consumption back-calculated model. Chemosphere 99 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),215,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Jiangbei district",Norfloxacin,fluoroquinolones,442.88,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Fate of pharmaceutically active compounds in a municipalwastewater treatment plantand risk assessment. China Environmental Science 34, 672-680 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),216,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Ofloxacin,fluoroquinolones,154.47,NA,μg/kg dw,2012.0,autumn,"Gan, X. et al. Occurrence and Fate of Typical Antibiotics in a Wastewater Treatment Plant in Southwest China. Environmental science 35, 1817-1823 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),201,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Nanan district",Ofloxacin,fluoroquinolones,154.47,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Occurrence and fate of pharmaceutically active compounds in the largest municipal wastewater treatment plant in Southwest China: Mass balance analysis and consumption back-calculated model. Chemosphere 99 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),215,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Jiangbei district",Ofloxacin,fluoroquinolones,413.56,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Fate of pharmaceutically active compounds in a municipalwastewater treatment plantand risk assessment. China Environmental Science 34, 672-680 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),216,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Roxithromycin,macrolides,43.78,NA,μg/kg dw,2012.0,autumn,"Gan, X. et al. Occurrence and Fate of Typical Antibiotics in a Wastewater Treatment Plant in Southwest China. Environmental science 35, 1817-1823 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),201,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Nanan district",Roxithromycin,macrolides,43.78,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Occurrence and fate of pharmaceutically active compounds in the largest municipal wastewater treatment plant in Southwest China: Mass balance analysis and consumption back-calculated model. Chemosphere 99 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),215,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Jiangbei district",Roxithromycin,macrolides,95.27,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Fate of pharmaceutically active compounds in a municipalwastewater treatment plantand risk assessment. China Environmental Science 34, 672-680 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),216,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Sulfadiazine,sulfonamides,3.57,NA,μg/kg dw,2012.0,autumn,"Gan, X. et al. Occurrence and Fate of Typical Antibiotics in a Wastewater Treatment Plant in Southwest China. Environmental science 35, 1817-1823 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),201,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Nanan district",Sulfadiazine,sulfonamides,3.57,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Occurrence and fate of pharmaceutically active compounds in the largest municipal wastewater treatment plant in Southwest China: Mass balance analysis and consumption back-calculated model. Chemosphere 99 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),215,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Jiangbei district",Sulfadiazine,sulfonamides,14.58,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Fate of pharmaceutically active compounds in a municipalwastewater treatment plantand risk assessment. China Environmental Science 34, 672-680 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),216,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Sulfamethazine,sulfonamides,0.92,NA,μg/kg dw,2012.0,autumn,"Gan, X. et al. Occurrence and Fate of Typical Antibiotics in a Wastewater Treatment Plant in Southwest China. Environmental science 35, 1817-1823 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),201,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Sulfamethazine,sulfonamides,9.51,NA,μg/kg dw,2012.0,autumn,"Gan, X. et al. Occurrence and Fate of Typical Antibiotics in a Wastewater Treatment Plant in Southwest China. Environmental science 35, 1817-1823 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),201,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Nanan district",Sulfamethazine,sulfonamides,0.92,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Occurrence and fate of pharmaceutically active compounds in the largest municipal wastewater treatment plant in Southwest China: Mass balance analysis and consumption back-calculated model. Chemosphere 99 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),215,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Nanan district",Sulfamethazine,sulfonamides,9.51,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Occurrence and fate of pharmaceutically active compounds in the largest municipal wastewater treatment plant in Southwest China: Mass balance analysis and consumption back-calculated model. Chemosphere 99 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),215,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Jiangbei district",Sulfamethazine,sulfonamides,1.62,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Fate of pharmaceutically active compounds in a municipalwastewater treatment plantand risk assessment. China Environmental Science 34, 672-680 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),216,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Jiangbei district",Sulfamethazine,sulfonamides,16.83,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Fate of pharmaceutically active compounds in a municipalwastewater treatment plantand risk assessment. China Environmental Science 34, 672-680 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),216,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Trimethoprim,sulfonamides,8.32,NA,μg/kg dw,2012.0,autumn,"Gan, X. et al. Occurrence and Fate of Typical Antibiotics in a Wastewater Treatment Plant in Southwest China. Environmental science 35, 1817-1823 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),201,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Nanan district",Trimethoprim,sulfonamides,8.32,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Occurrence and fate of pharmaceutically active compounds in the largest municipal wastewater treatment plant in Southwest China: Mass balance analysis and consumption back-calculated model. Chemosphere 99 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),215,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,"Chongqing, Jiangbei district",Trimethoprim,sulfonamides,13.29,NA,μg/kg dw,2012.0,autumn,"Yan, Q. et al. Fate of pharmaceutically active compounds in a municipalwastewater treatment plantand risk assessment. China Environmental Science 34, 672-680 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),216,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Azithromycin,macrolides,749,6027.2,μg/kg dw,2015.0,spring,"Ben, W. et al. Occurrence, removal and risk of organic micropollutants in wastewater treatment plants across China: Comparison of wastewater treatment processes. Water Research 130, 38-46, doi:10.1016/j.watres.2017.11.057 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),121,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Chlorotetracycline,tetracyclines,8.5,276.6,μg/kg dw,2015.0,spring,"Ben, W. et al. Occurrence, removal and risk of organic micropollutants in wastewater treatment plants across China: Comparison of wastewater treatment processes. Water Research 130, 38-46, doi:10.1016/j.watres.2017.11.057 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),121,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Ciprofloxacin,fluoroquinolones,83.3,1376.9,μg/kg dw,2015.0,spring,"Ben, W. et al. Occurrence, removal and risk of organic micropollutants in wastewater treatment plants across China: Comparison of wastewater treatment processes. Water Research 130, 38-46, doi:10.1016/j.watres.2017.11.057 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),121,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Clarithromycin,macrolides,5.3,49.5,μg/kg dw,2015.0,spring,"Ben, W. et al. Occurrence, removal and risk of organic micropollutants in wastewater treatment plants across China: Comparison of wastewater treatment processes. Water Research 130, 38-46, doi:10.1016/j.watres.2017.11.057 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),121,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Doxycycline,tetracyclines,13.6,112.6,μg/kg dw,2015.0,spring,"Ben, W. et al. Occurrence, removal and risk of organic micropollutants in wastewater treatment plants across China: Comparison of wastewater treatment processes. Water Research 130, 38-46, doi:10.1016/j.watres.2017.11.057 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),121,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Enrofloxacin,fluoroquinolones,6.6,69.5,μg/kg dw,2015.0,spring,"Ben, W. et al. Occurrence, removal and risk of organic micropollutants in wastewater treatment plants across China: Comparison of wastewater treatment processes. Water Research 130, 38-46, doi:10.1016/j.watres.2017.11.057 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),121,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Erythromycin-H2O,macrolides,6.2,43.4,μg/kg dw,2015.0,spring,"Ben, W. et al. Occurrence, removal and risk of organic micropollutants in wastewater treatment plants across China: Comparison of wastewater treatment processes. Water Research 130, 38-46, doi:10.1016/j.watres.2017.11.057 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),121,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Lomefloxacin,fluoroquinolones,75.3,316.1,μg/kg dw,2015.0,spring,"Ben, W. et al. Occurrence, removal and risk of organic micropollutants in wastewater treatment plants across China: Comparison of wastewater treatment processes. Water Research 130, 38-46, doi:10.1016/j.watres.2017.11.057 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),121,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Norfloxacin,fluoroquinolones,2003.7,3677.2,μg/kg dw,2015.0,spring,"Ben, W. et al. Occurrence, removal and risk of organic micropollutants in wastewater treatment plants across China: Comparison of wastewater treatment processes. Water Research 130, 38-46, doi:10.1016/j.watres.2017.11.057 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),121,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Ofloxacin,fluoroquinolones,3150,8800.5,μg/kg dw,2015.0,spring,"Ben, W. et al. Occurrence, removal and risk of organic micropollutants in wastewater treatment plants across China: Comparison of wastewater treatment processes. Water Research 130, 38-46, doi:10.1016/j.watres.2017.11.057 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),121,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Oxytetracycline,tetracyclines,387.8,5115.9,μg/kg dw,2015.0,spring,"Ben, W. et al. Occurrence, removal and risk of organic micropollutants in wastewater treatment plants across China: Comparison of wastewater treatment processes. Water Research 130, 38-46, doi:10.1016/j.watres.2017.11.057 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),121,Data_on_Antibiotics_in_China__07_Sheet7.csv
municipal sludge,Chongqing,Chongqing,Roxithromycin,macrolides,13.4,110,μg/kg dw,2015.0,spring,"Ben, W. et al. Occurrence, removal and risk of organic micropollutants in wastewater treatment plants across China: Comparison of wastewater treatment processes. Water Research 130, 38-46, doi:10.1016/j.watres.2017.11.057 (2018).",Zhang 2022 supplementary dataset (Sheet7 record),121,Data_on_Antibiotics_in_China__07_Sheet7.csv
