sample_type,province,location,antibiotic,group_of_antibiotic,mean_concentration,max_concentration,concentration_unit,sample_year,season,full_reference_name,place_in_article_data_extracted_from,reference_number,source_dataset
sediment,Hunan,"Yueyang, East Dongting Lake",Sulfamethazine,sulfonamides,6.24,NA,µg/kg dw,NA,NA,"Yang, Y., Cao, X., Lin, H. & Wang, J. Antibiotics and Antibiotic Resistance Genes in Sediment of Honghu Lake and East Dongting Lake, China. Microbial Ecology 72 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),94,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hunan,"Yueyang, East Dongting Lake",Sulfamethoxazole,sulfonamides,30.57,NA,µg/kg dw,NA,NA,"Yang, Y., Cao, X., Lin, H. & Wang, J. Antibiotics and Antibiotic Resistance Genes in Sediment of Honghu Lake and East Dongting Lake, China. Microbial Ecology 72 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),94,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Hunan,"Yueyang, East Dongting Lake",Tetracycline,tetracyclines,39.85,3.07,µg/kg dw,NA,NA,"Yang, Y., Cao, X., Lin, H. & Wang, J. Antibiotics and Antibiotic Resistance Genes in Sediment of Honghu Lake and East Dongting Lake, China. Microbial Ecology 72 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),94,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Taihu Lake,Chlortetracycline,tetracyclines,19,48.5,µg/kg dw,2010.0,spring,"Xu, J. et al. Distribution, sources and composition of antibiotics in sediment, overlying water and pore water from Taihu Lake, China. Science of the Total Environment 497-498 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),214,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Taihu Lake,Ciprofloxacin,fluoroquinolones,9.8,25.3,µg/kg dw,2010.0,spring,"Xu, J. et al. Distribution, sources and composition of antibiotics in sediment, overlying water and pore water from Taihu Lake, China. Science of the Total Environment 497-498 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),214,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Taihu Lake,Erythromycin-H2O,macrolides,27.7,120.3,µg/kg dw,2010.0,spring,"Xu, J. et al. Distribution, sources and composition of antibiotics in sediment, overlying water and pore water from Taihu Lake, China. Science of the Total Environment 497-498 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),214,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Taihu Lake,Norfloxacin,fluoroquinolones,9.9,28.4,µg/kg dw,2010.0,spring,"Xu, J. et al. Distribution, sources and composition of antibiotics in sediment, overlying water and pore water from Taihu Lake, China. Science of the Total Environment 497-498 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),214,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Taihu Lake,Ofloxacin,fluoroquinolones,16.5,52.8,µg/kg dw,2010.0,spring,"Xu, J. et al. Distribution, sources and composition of antibiotics in sediment, overlying water and pore water from Taihu Lake, China. Science of the Total Environment 497-498 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),214,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Taihu Lake,Oxytetracycline,tetracyclines,52.8,196.7,µg/kg dw,2010.0,spring,"Xu, J. et al. Distribution, sources and composition of antibiotics in sediment, overlying water and pore water from Taihu Lake, China. Science of the Total Environment 497-498 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),214,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Taihu Lake,Roxithromycin,macrolides,16.9,45.2,µg/kg dw,2010.0,spring,"Xu, J. et al. Distribution, sources and composition of antibiotics in sediment, overlying water and pore water from Taihu Lake, China. Science of the Total Environment 497-498 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),214,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Taihu Lake,Tetracycline,tetracyclines,47.9,112.2,µg/kg dw,2010.0,spring,"Xu, J. et al. Distribution, sources and composition of antibiotics in sediment, overlying water and pore water from Taihu Lake, China. Science of the Total Environment 497-498 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),214,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Taihu Lake,Trimethoprim,sulfonamides,9.3,39.3,µg/kg dw,2010.0,spring,"Xu, J. et al. Distribution, sources and composition of antibiotics in sediment, overlying water and pore water from Taihu Lake, China. Science of the Total Environment 497-498 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),214,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Suqian, Sihong county",Chlortetracycline,tetracyclines,1957,NA,µg/kg dw,2011.0,autumn,"Wang, N. Pollution characteristics and risks of sulfonamides antibiotics and their resisitance genes in the environment, Nanjing University, (2014).",Zhang 2022 supplementary dataset (Sheet7 record),202,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Jiangsu,Chlortetracycline,tetracyclines,1957,NA,µg/kg dw,2011.0,autumn,"Wang, N. et al. Pollution characteristics and environmental risk assessment of typical veterinary antibiotics in livestock farms in Southeastern China. Journal of environmental science and health. Part. B, Pesticides, food contaminants, and agricultural wastes 49 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),210,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Suqian, Sihong county",Oxytetracycline,tetracyclines,3106,NA,µg/kg dw,2011.0,autumn,"Wang, N. Pollution characteristics and risks of sulfonamides antibiotics and their resisitance genes in the environment, Nanjing University, (2014).",Zhang 2022 supplementary dataset (Sheet7 record),202,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Jiangsu,Oxytetracycline,tetracyclines,3106,NA,µg/kg dw,2011.0,autumn,"Wang, N. et al. Pollution characteristics and environmental risk assessment of typical veterinary antibiotics in livestock farms in Southeastern China. Journal of environmental science and health. Part. B, Pesticides, food contaminants, and agricultural wastes 49 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),210,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Suqian, Sihong county",Sulfamethazine,sulfonamides,89.15,NA,µg/kg dw,2011.0,autumn,"Wang, N. Pollution characteristics and risks of sulfonamides antibiotics and their resisitance genes in the environment, Nanjing University, (2014).",Zhang 2022 supplementary dataset (Sheet7 record),202,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Jiangsu,Sulfamethazine,sulfonamides,89.15,NA,µg/kg dw,2011.0,autumn,"Wang, N. et al. Pollution characteristics and environmental risk assessment of typical veterinary antibiotics in livestock farms in Southeastern China. Journal of environmental science and health. Part. B, Pesticides, food contaminants, and agricultural wastes 49 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),210,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Suqian, Sihong county",Sulfamethoxazole,sulfonamides,0.87,NA,µg/kg dw,2011.0,autumn,"Wang, N. Pollution characteristics and risks of sulfonamides antibiotics and their resisitance genes in the environment, Nanjing University, (2014).",Zhang 2022 supplementary dataset (Sheet7 record),202,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Jiangsu,Sulfamethoxazole,sulfonamides,0.87,NA,µg/kg dw,2011.0,autumn,"Wang, N. et al. Pollution characteristics and environmental risk assessment of typical veterinary antibiotics in livestock farms in Southeastern China. Journal of environmental science and health. Part. B, Pesticides, food contaminants, and agricultural wastes 49 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),210,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Suqian, Sihong county",Sulfathiazole,sulfonamides,0.91,NA,µg/kg dw,2011.0,autumn,"Wang, N. Pollution characteristics and risks of sulfonamides antibiotics and their resisitance genes in the environment, Nanjing University, (2014).",Zhang 2022 supplementary dataset (Sheet7 record),202,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Jiangsu,Sulfathiazole,sulfonamides,0.91,NA,µg/kg dw,2011.0,autumn,"Wang, N. et al. Pollution characteristics and environmental risk assessment of typical veterinary antibiotics in livestock farms in Southeastern China. Journal of environmental science and health. Part. B, Pesticides, food contaminants, and agricultural wastes 49 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),210,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Suqian, Sihong county",Chlortetracycline,tetracyclines,924.68,NA,µg/kg dw,2012.0,summer,"Wang, N. Pollution characteristics and risks of sulfonamides antibiotics and their resisitance genes in the environment, Nanjing University, (2014).",Zhang 2022 supplementary dataset (Sheet7 record),202,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Nanjing, Gulou district, Lake Wulongtan",Norfloxacin,fluoroquinolones,5.88,NA,µg/kg dw,2012.0,winter,"Zhang, S. et al. Antibiotic concentration and antibiotic-resistant bacteria in two shallow urban lakes after stormwater event. Environ Sci Pollut Res Int 23, 9984-9992, doi:10.1007/s11356-016-6237-9 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),95,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Nanjing, Xuanwu district, Lake Xuanwu",Norfloxacin,fluoroquinolones,5.33,NA,µg/kg dw,2012.0,winter,"Zhang, S. et al. Antibiotic concentration and antibiotic-resistant bacteria in two shallow urban lakes after stormwater event. Environ Sci Pollut Res Int 23, 9984-9992, doi:10.1007/s11356-016-6237-9 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),95,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Nanjing, Xuanwu district, Lake Xuanwu",Norfloxacin,fluoroquinolones,5.99,NA,µg/kg dw,2012.0,winter,"Zhang, S. et al. Antibiotic concentration and antibiotic-resistant bacteria in two shallow urban lakes after stormwater event. Environ Sci Pollut Res Int 23, 9984-9992, doi:10.1007/s11356-016-6237-9 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),95,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Nanjing, Gulou district, Lake Wulongtan",Ofloxacinoxacin,fluoroquinolones,0.06,NA,µg/kg dw,2012.0,winter,"Zhang, S. et al. Antibiotic concentration and antibiotic-resistant bacteria in two shallow urban lakes after stormwater event. Environ Sci Pollut Res Int 23, 9984-9992, doi:10.1007/s11356-016-6237-9 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),95,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Nanjing, Xuanwu district, Lake Xuanwu",Ofloxacinoxacin,fluoroquinolones,0.08,NA,µg/kg dw,2012.0,winter,"Zhang, S. et al. Antibiotic concentration and antibiotic-resistant bacteria in two shallow urban lakes after stormwater event. Environ Sci Pollut Res Int 23, 9984-9992, doi:10.1007/s11356-016-6237-9 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),95,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Suqian, Sihong county",Oxytetracycline,tetracyclines,1814,NA,µg/kg dw,2012.0,summer,"Wang, N. Pollution characteristics and risks of sulfonamides antibiotics and their resisitance genes in the environment, Nanjing University, (2014).",Zhang 2022 supplementary dataset (Sheet7 record),202,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Nanjing, Jiangning district, Tangshan",Oxytetracycline,tetracyclines,1179,NA,µg/kg dw,2012.0,autumn,"Wang, N. Pollution characteristics and risks of sulfonamides antibiotics and their resisitance genes in the environment, Nanjing University, (2014).",Zhang 2022 supplementary dataset (Sheet7 record),202,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,Jiangsu,Oxytetracycline,tetracyclines,1179,NA,µg/kg dw,2012.0,autumn,"Wang, N. et al. Pollution characteristics and environmental risk assessment of typical veterinary antibiotics in livestock farms in Southeastern China. Journal of environmental science and health. Part. B, Pesticides, food contaminants, and agricultural wastes 49 (2014).",Zhang 2022 supplementary dataset (Sheet7 record),210,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Nanjing, Gulou district, Lake Wulongtan",Oxytetracycline,tetracyclines,0.14,NA,µg/kg dw,2012.0,winter,"Zhang, S. et al. Antibiotic concentration and antibiotic-resistant bacteria in two shallow urban lakes after stormwater event. Environ Sci Pollut Res Int 23, 9984-9992, doi:10.1007/s11356-016-6237-9 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),95,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Nanjing, Xuanwu district, Lake Xuanwu",Oxytetracycline,tetracyclines,0.12,NA,µg/kg dw,2012.0,winter,"Zhang, S. et al. Antibiotic concentration and antibiotic-resistant bacteria in two shallow urban lakes after stormwater event. Environ Sci Pollut Res Int 23, 9984-9992, doi:10.1007/s11356-016-6237-9 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),95,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Nanjing, Gulou district, Lake Wulongtan",Sulfadiazine,sulfonamides,0.07,NA,µg/kg dw,2012.0,winter,"Zhang, S. et al. Antibiotic concentration and antibiotic-resistant bacteria in two shallow urban lakes after stormwater event. Environ Sci Pollut Res Int 23, 9984-9992, doi:10.1007/s11356-016-6237-9 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),95,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Nanjing, Gulou district, Lake Wulongtan",Sulfadiazine,sulfonamides,0.14,NA,µg/kg dw,2012.0,winter,"Zhang, S. et al. Antibiotic concentration and antibiotic-resistant bacteria in two shallow urban lakes after stormwater event. Environ Sci Pollut Res Int 23, 9984-9992, doi:10.1007/s11356-016-6237-9 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),95,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Nanjing, Xuanwu district, Lake Xuanwu",Sulfadiazine,sulfonamides,0.08,NA,µg/kg dw,2012.0,winter,"Zhang, S. et al. Antibiotic concentration and antibiotic-resistant bacteria in two shallow urban lakes after stormwater event. Environ Sci Pollut Res Int 23, 9984-9992, doi:10.1007/s11356-016-6237-9 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),95,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Nanjing, Xuanwu district, Lake Xuanwu",Sulfadiazine,sulfonamides,0.49,NA,µg/kg dw,2012.0,winter,"Zhang, S. et al. Antibiotic concentration and antibiotic-resistant bacteria in two shallow urban lakes after stormwater event. Environ Sci Pollut Res Int 23, 9984-9992, doi:10.1007/s11356-016-6237-9 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),95,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Suqian, Sihong county",Sulfamethazine,sulfonamides,39.48,NA,µg/kg dw,2012.0,summer,"Wang, N. Pollution characteristics and risks of sulfonamides antibiotics and their resisitance genes in the environment, Nanjing University, (2014).",Zhang 2022 supplementary dataset (Sheet7 record),202,Data_on_Antibiotics_in_China__07_Sheet7.csv
sediment,Jiangsu,"Nanjing, Gulou district, Lake Wulongtan",Sulfamethazole,sulfonamides,0.52,NA,µg/kg dw,2012.0,winter,"Zhang, S. et al. Antibiotic concentration and antibiotic-resistant bacteria in two shallow urban lakes after stormwater event. Environ Sci Pollut Res Int 23, 9984-9992, doi:10.1007/s11356-016-6237-9 (2016).",Zhang 2022 supplementary dataset (Sheet7 record),95,Data_on_Antibiotics_in_China__07_Sheet7.csv
