scenario,matrix,env_class,endpoint,driver_metric,n_provinces,n_clusters,env_records_total,env_refs_total,n_units,env_year_min,env_year_max,env_amr_rho,env_amr_p,partial_env_amr_rho,partial_env_amr_p,cluster_contrast_p,cluster_contrast_epsilon,driver_env_rho,driver_env_p,driver_amr_rho,driver_amr_p,coherent_direction,loo_sign_stability,loo_influence_ratio,loo_most_influential_province,env_amr_q_fdr,partial_env_amr_q_fdr
all_years,soil,tetracyclines,E. coli | Amikacin,hospitals_count_2024,24,3,312,68,2,2007,2022,-0.03130434782608695,0.8845469556552938,0.07652173913043478,0.7222991032128185,0.48567178524771265,0,-0.35391304347826086,0.0897584560898227,0.4121739130434783,0.04534690802018237,TRUE,0.7916666666666666,2.893939393939394,Henan,0.9864316653082615,0.9729669155213013
all_years,soil,macrolides,A. baumannii | Ceftazidime,milk_output_2024,20,3,104,34,2,2006,2020,-0.031002388898952512,0.896764184111172,-0.09473684210526316,0.6911525963694352,0.3132637601270729,0.018907030492805205,0.43554575623894254,0.054921130935576906,0.21203007518796993,0.36948599387790193,FALSE,0.7,4.5017757484653345,Tianjin,0.9875757470591389,0.9729669155213013
all_years,soil,macrolides,P. aeruginosa | Levofloxacin,milk_output_2024,20,3,104,34,2,2006,2020,-0.031002388898952512,0.896764184111172,-0.16390977443609023,0.4898669433807741,0.3132637601270729,0.018907030492805205,0.43554575623894254,0.054921130935576906,0.4105263157894737,0.07218723053142051,FALSE,0.75,5.243873417753724,Tibet,0.9875757470591389,0.9606462350922552
all_years,soil,macrolides,P. aeruginosa | Polymyxin B,milk_output_2024,20,3,104,34,2,2006,2020,-0.031002388898952512,0.896764184111172,0.06917293233082707,0.7719854265259409,0.3132637601270729,0.018907030492805205,0.43554575623894254,0.054921130935576906,-0.12781954887218044,0.5912462398946647,TRUE,0.8,5.243873417753724,Tibet,0.9875757470591389,0.9760848906711721
all_years,sludge,sulfonamides,P. aeruginosa | Ceftazidime,grp_per_capita_2024,16,3,143,28,1,2005,2017,-0.030703171924317162,0.9101288703718851,-0.3911764705882353,0.13407128619725525,0.6133729962850374,0,-0.3162426708204668,0.23275560389798974,0.47058823529411764,0.06581947250108118,TRUE,0.625,5.866343034444659,Heilongjiang,0.9913217357785766,0.8234711270505317
all_years,soil,phenicols,E. coli | Cefazolin,milk_output_2024,10,3,22,13,1,2007,2016,0.03067715595699244,0.9329568385993041,0.2848484848484848,0.42503815489214547,0.17609777149412834,0.11860744297719157,-0.7301163117764201,0.01650624549810055,0.44242424242424244,0.20042268671194216,FALSE,0.5,7.183555965183723,Henan,0.9916666251018126,0.9479489788776115
all_years,soil,phenicols,E. coli | Cefotetan,milk_output_2024,10,3,22,13,1,2007,2016,-0.03067715595699244,0.9329568385993041,0.3454545454545454,0.32822651147136733,0.17609777149412834,0.11860744297719157,-0.7301163117764201,0.01650624549810055,0.45454545454545453,0.18690481034933193,TRUE,0.6,8.946442788149492,Shanghai,0.9916666251018126,0.921151822516418
all_years,sediment,fluoroquinolones,E. coli | Chloramphenicol,total_aquatic_products_2024,23,3,950,128,2,2007,2025,0.030632411067193676,0.889649739201041,0.028656126482213436,0.8967308659954059,0.025862178954528397,0.2654973649538867,-0.24209486166007904,0.2657271000486687,0.4733201581027668,0.02253600780036339,FALSE,0.6521739130434783,4.6958525345622135,Tianjin,0.9869952063452109,0.9842154623604513
all_years,soil,macrolides,S. aureus | Penicillin G,large_animals_year_end_2024,20,3,104,34,2,2006,2020,0.030246233072148788,0.899269709045998,0.061654135338345864,0.7962393511384775,0.3132637601270729,0.018907030492805205,0.19281973583494852,0.4153713579000935,0.6992481203007519,6.016416290038294e-4,TRUE,0.75,5.3791646844270815,Tibet,0.9891233300558958,0.9799202460692253
all_years,sediment,diaminopyrimidines,E. coli | Cefotaxime,milk_output_2024,18,3,122,45,2,2008,2020,0.029927760577915376,0.9061604960497216,0.034055727554179564,0.8932828188388962,0.01039862314664235,0.47547758284600455,-0.07327141382868937,0.7726309674360763,0.6553147574819401,0.003155846896477448,FALSE,0.7222222222222222,6.0775862068965525,Zhejiang,0.9899546881468818,0.9842154623604513
all_years,sediment,diaminopyrimidines,K. pneumoniae | Cefuroxime,grp_2024,18,3,122,45,2,2008,2020,0.029927760577915376,0.9061604960497216,0.02786377708978328,0.9126078919940869,0.01039862314664235,0.47547758284600455,-0.32507739938080493,0.18808478142236898,0.3395252837977296,0.16807083488832167,FALSE,0.6666666666666666,5.224137931034484,Chongqing,0.9899546881468818,0.9842154623604513
all_years,sludge,fluoroquinolones,S. aureus | Tetracycline,milk_output_2024,16,3,149,31,2,2005,2017,-0.02963044254729799,0.9132576349040489,-0.09999999999999999,0.712516370128278,0.06923543109736396,0.25696039035591295,-0.3022305139824395,0.2552382704186771,-0.6147058823529412,0.011279474063305026,FALSE,0.6875,6.229798486346507,Tianjin,0.9916666251018126,0.9729669155213013
all_years,soil,tetracyclines,S. aureus | Ciprofloxacin,urban_share_2024,24,3,312,68,2,2007,2022,-0.02956521739130434,0.8909226043767046,-0.21304347826086953,0.31754525245129084,0.48567178524771265,0,0.25043478260869567,0.23787902276971334,0.5295652173913044,0.00778458960234077,FALSE,0.7083333333333334,3.8743315508021396,Hainan,0.9875757470591389,0.9180513702300525
all_years,sludge,macrolides,K. pneumoniae | Ceftriaxone,sewage_pipe_length_2024,14,3,77,25,1,2005,2017,0.02892318856127098,0.9218130794674061,0.06813186813186813,0.8169838797817922,0.8556343441410651,0,0.4204986644677089,0.13436459633396483,0.5384615384615384,0.046976145859555195,TRUE,0.5,8.548848020390702,Beijing,0.9916666251018126,0.9842154623604513
all_years,sludge,diaminopyrimidines,S. aureus | Rifampicin,hogs_year_end_2024,13,3,19,17,1,2010,2017,-0.02889690693081196,0.9253401590860034,0.06043956043956044,0.8445023706449684,0.8019823386358851,0,-0.7050845291118119,0.007106491488108418,0.13736263736263737,0.6545168402947127,TRUE,0.3076923076923077,10.107778597996449,Beijing,0.9916666251018126,0.9842154623604513
all_years,sediment,fluoroquinolones,E. coli | Imipenem,urban_env_infra_investment_2024,23,3,950,128,2,2007,2025,0.028656126482213436,0.8967308659954059,0.14624505928853757,0.5055081139657104,0.025862178954528397,0.2654973649538867,-0.3616600790513834,0.08994509168798827,0.45652173913043476,0.02854513452470051,FALSE,0.8260869565217391,4.3694581280788185,Qinghai,0.9875757470591389,0.9606462350922552
all_years,wastewater effluent,sulfonamides,K. pneumoniae | Aztreonam,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,0.028571428571428574,0.9571545189504373,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.6667366910003157,0.14808979944035283,FALSE,0.3333333333333333,16.499999999999993,Shandong,0.9942886933827185,NA
all_years,wastewater effluent,sulfonamides,K. pneumoniae | Tobramycin,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,0.028571428571428574,0.9571545189504373,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.6667366910003157,0.14808979944035283,FALSE,0.3333333333333333,16.499999999999993,Shandong,0.9942886933827185,NA
all_years,wastewater effluent,sulfonamides,K. pneumoniae | Polymyxin B,EconomicScaleIndex,6,2,13,7,1,2018,2022,0.028571428571428574,0.9571545189504373,NA,NA,NA,NA,-0.20291986247835694,0.699797968157019,-0.7247137945655605,0.10324280462370772,TRUE,0.16666666666666666,26.99999999999999,Shandong,0.9942886933827185,NA
all_years,wastewater effluent,sulfonamides,K. pneumoniae | Ertapenem,LivestockAquacultureIndex,6,2,13,7,1,2018,2022,-0.028571428571428574,0.9571545189504375,NA,NA,NA,NA,0.3188740696088466,0.5379005604702051,-0.6377481392176932,0.1730711102412599,TRUE,0.6666666666666666,25.499999999999993,Shandong,0.9942886933827185,NA
all_years,surface water,macrolides,S. aureus | Tetracycline,urban_env_infra_investment_2024,14,3,42,16,1,2015,2023,0.02857142857142857,0.9227613765698746,-0.05054945054945055,0.8637420361792152,0.006641885476426646,0.5788497217068641,-0.4725274725274725,0.087967424612542,-0.34065934065934067,0.23331605103682326,TRUE,0.7857142857142857,6.384615384615385,Guangdong,0.9916666251018126,0.9842154623604513
all_years,surface water,sulfonamides,P. aeruginosa | Meropenem,chemical_fertilizers_2024,14,3,49,15,1,2013,2024,0.02857142857142857,0.9227613765698746,-0.30549450549450546,0.28816988587545705,0.07898257926378309,0.18961038961038862,-0.4153846153846154,0.1396659475175257,0.24835164835164836,0.3919195389384572,FALSE,0.5714285714285714,9,Tibet,0.9916666251018126,0.8969656318280155
all_years,surface water,tetracyclines,A. baumannii | Imipenem,grp_per_capita_2024,15,2,42,17,1,2015,2024,0.028571428571428564,0.9194899083821857,0.017857142857142853,0.9496353041738619,1,0,-0.49642857142857144,0.059797413749923985,0.5107142857142857,0.051725498368269236,FALSE,0.6666666666666666,7.846153846153848,Henan,0.9916666251018126,0.9867239251522226
all_years,soil,macrolides,A. baumannii | Levofloxacin,sewage_pipe_length_2024,20,3,104,34,2,2006,2020,-0.027977765591737633,0.9067917003570789,-0.2075187969924812,0.37999323699324683,0.3132637601270729,0.018907030492805205,0.18525817756691132,0.43423906769221143,0.3398496240601504,0.14263670537136702,FALSE,0.75,5.101178804508952,Tianjin,0.9899546881468818,0.941610697038996
all_years,sediment,macrolides,K. pneumoniae | Polymyxin B,freshwater_aquatic_products_2024,22,3,430,93,2,2008,2025,-0.027667984189723327,0.9027231587747128,-0.0728402032749859,0.7473495204277638,0.003177020108859277,0.4751811594202898,-0.4409937888198758,0.03993999904430389,0.313382269904009,0.1555607519365607,TRUE,0.7272727272727273,4.6795918367346925,Guangdong,0.9899546881468818,0.9751218136611995
all_years,sludge,sulfonamides,A. baumannii | Gentamicin,hospitals_count_2024,16,3,143,28,1,2005,2017,0.027632854731885446,0.9190870285977436,-0.15,0.5792486306642537,0.6133729962850374,0,0.3070317192431717,0.24738910127380673,0.47058823529411764,0.06581947250108118,TRUE,0.6875,3.8609762643519407,Fujian,0.9916666251018126,0.9606462350922552
all_years,sediment,lincosamides,E. coli | Trimethoprim/Sulfamethoxazole,large_animals_year_end_2024,13,3,26,22,1,2010,2018,0.027510342394036477,0.9289142380210818,0.3131868131868132,0.2974384220710292,0.2592759711301179,0.06997245179063301,-0.327373074489034,0.27488966062773995,0.7142857142857143,0.006088305245824148,FALSE,0.6153846153846154,8.384592779992394,Guangxi,0.9916666251018126,0.905525855618665
all_years,wastewater effluent,fluoroquinolones,A. baumannii | Amikacin,total_aquatic_products_2024,13,3,34,15,1,2016,2024,-0.027472527472527476,0.9290117291603512,0.2857142857142857,0.34400021825867,0.28932970799328467,0.04803767660910481,-0.6758241758241759,0.011225245577668611,0.4010989010989011,0.17435746494503282,TRUE,0.46153846153846156,10.2,Zhejiang,0.9916666251018126,0.9268335373285431
all_years,wastewater effluent,fluoroquinolones,A. baumannii | Gentamicin,freshwater_aquatic_products_2024,13,3,34,15,1,2016,2024,-0.027472527472527476,0.9290117291603512,0.07692307692307693,0.8027630076692552,0.28932970799328467,0.04803767660910481,-0.6978021978021978,0.00800071741122648,0.34065934065934067,0.2547064607541252,TRUE,0.38461538461538464,10.2,Zhejiang,0.9916666251018126,0.9842154623604513
all_years,wastewater effluent,fluoroquinolones,E. coli | Cefepime,population_2024,13,3,34,15,1,2016,2024,-0.027472527472527476,0.9290117291603512,0.005494505494505494,0.9857869107140623,0.28932970799328467,0.04803767660910481,-0.6043956043956044,0.02867270567140693,-0.2802197802197802,0.3537636356336794,FALSE,0.6153846153846154,5.836363636363637,Sichuan,0.9916666251018126,0.9945807279372029
all_years,wastewater effluent,fluoroquinolones,P. aeruginosa | Gentamicin,freshwater_aquatic_products_2024,13,3,34,15,1,2016,2024,-0.027472527472527476,0.9290117291603512,-0.049450549450549455,0.8725444288811492,0.28932970799328467,0.04803767660910481,-0.6978021978021978,0.00800071741122648,0.14285714285714285,0.6415164215860886,TRUE,0.6923076923076923,7.909090909090908,Beijing,0.9916666251018126,0.9842154623604513
all_years,sludge,tetracyclines,P. aeruginosa | Imipenem,urban_share_2024,14,3,77,19,2,2004,2020,0.02745054065230065,0.9257837685796614,0.17362637362637362,0.5527669411422413,0.30098512187415105,0.03648989898989916,-0.21274169005533006,0.46525822108730286,0.6571428571428571,0.010661967747329802,FALSE,0.7142857142857143,5.588691274690164,Shanghai,0.9916666251018126,0.9606462350922552
all_years,wastewater influent,fluoroquinolones,E. coli | Ampicillin,hospitals_count_2024,11,3,44,12,1,2016,2024,0.02727272727272727,0.9365584481926124,0.3,0.37008312228206763,0.07495187103951058,0.3977272727272725,-0.18181818181818182,0.5926152128455,0.7,0.01647097883651441,FALSE,0.5454545454545454,9.888888888888888,Beijing,0.9916666251018126,0.9332530909721706
all_years,wastewater influent,fluoroquinolones,K. pneumoniae | Ceftazidime,large_animals_year_end_2024,11,3,44,12,1,2016,2024,0.02727272727272727,0.9365584481926124,0.20909090909090908,0.5372209352113229,0.07495187103951058,0.3977272727272725,0.15454545454545454,0.65003396549758,-0.6272727272727273,0.03884525362035334,FALSE,0.7272727272727273,11.88888888888889,Beijing,0.9916666251018126,0.9606462350922552
all_years,soil,tetracyclines,A. baumannii | Gentamicin,population_2024,24,3,312,68,2,2007,2022,0.02695652173913043,0.9004982689028822,0.17739130434782607,0.40696255139715654,0.48567178524771265,0,-0.31217391304347825,0.1375180295921436,0.4573913043478261,0.024624404496205652,FALSE,0.75,3.7492668621700886,Liaoning,0.9895126042395535,0.9479489788776115
all_years,soil,fluoroquinolones,K. pneumoniae | Cefuroxime,grp_per_capita_2024,23,3,318,64,2,2006,2020,0.026699636514941203,0.9037485849165001,-0.06719367588932806,0.7606531611384718,0.9845108143090242,0,0.41433880369482834,0.04933753133495683,0.3685770750988142,0.08352519372717142,TRUE,0.6956521739130435,4.058737462280921,Ningxia,0.9899546881468818,0.9760848906711721
all_years,sludge,macrolides,K. pneumoniae | Cefuroxime,sewage_pipe_length_2024,14,3,77,25,1,2005,2017,0.026698327902711677,0.9278125792970614,0.041758241758241756,0.8872869731890638,0.8556343441410651,0,0.4204986644677089,0.13436459633396483,0.5384615384615384,0.046976145859555195,TRUE,0.6428571428571429,9.762548400086827,Beijing,0.9916666251018126,0.9842154623604513
all_years,sediment,macrolides,K. pneumoniae | Cefazolin,grp_2024,23,3,430,93,2,2008,2025,0.026679841897233204,0.9038196225649725,0.06324110671936758,0.7743673538441517,0.003177020108859277,0.4751811594202898,-0.37351778656126483,0.07915444117090965,0.283596837944664,0.18973853053259201,FALSE,0.782608695652174,5.042328042328043,Tibet,0.9899546881468818,0.9760848906711721
all_years,soil,tetracyclines,K. pneumoniae | Ciprofloxacin,grp_2024,24,3,312,68,2,2007,2022,-0.026086956521739126,0.9036932177412649,0.03043478260869565,0.8877339355759604,0.48567178524771265,0,-0.15130434782608695,0.4803459029793672,0.688695652173913,1.9842330475024696e-4,TRUE,0.75,3.575757575757576,Henan,0.9899546881468818,0.9842154623604513
all_years,sludge,diaminopyrimidines,K. pneumoniae | Tigecycline,LivestockAquacultureIndex,13,3,19,17,1,2010,2017,0.026007216237730762,0.932790157476223,-0.20329670329670332,0.5053147342962486,0.8019823386358851,0,-0.5981659734678076,0.030812525172913465,-0.19230769230769232,0.5290679872349876,TRUE,0.6923076923076923,11.485487571391356,Hunan,0.9916666251018126,0.9606462350922552
all_years,sludge,diaminopyrimidines,S. aureus | Penicillin G,urban_share_2024,13,3,19,17,1,2010,2017,0.026007216237730762,0.932790157476223,0.20329670329670332,0.5053147342962482,0.8019823386358851,0,0.19071958574335895,0.5325404019517954,-0.7142857142857143,0.006088305245824114,FALSE,0.7692307692307693,8.615260543485299,Beijing,0.9916666251018126,0.9606462350922552
all_years,sediment,diaminopyrimidines,K. pneumoniae | Amikacin,grp_2024,18,3,122,45,2,2008,2020,-0.02579979360165119,0.9190604851409846,0.009287925696594427,0.9708223763257615,0.01039862314664235,0.47547758284600455,-0.32507739938080493,0.18808478142236898,0.4241486068111455,0.07938890239460483,TRUE,0.7222222222222222,4.895000000000001,Chongqing,0.9916666251018126,0.9881783805943072
all_years,sediment,macrolides,S. aureus | Amikacin,urban_env_infra_investment_2024,23,3,430,93,2,2008,2025,0.025691699604743084,0.9073666997030374,0.21442687747035571,0.3258543777239412,0.003177020108859277,0.4751811594202898,-0.30335968379446643,0.1593839875761121,0.3715415019762846,0.08088157371504431,FALSE,0.6956521739130435,3.5934065934065944,Tianjin,0.9899546881468818,0.921151822516418
all_years,soil,sulfonamides,K. pneumoniae | Tigecycline,grp_per_capita_2024,20,3,313,56,2,2006,2019,0.02562176856540262,0.9146120182806513,-0.22255639097744362,0.34562063374685437,0.22138678024989444,0.059746349446122726,0.5425786284438201,0.01344424302302041,0.38345864661654133,0.09512441358281773,TRUE,0.75,5.388016052111396,Jilin,0.9916666251018126,0.9268335373285431
all_years,soil,tetracyclines,A. baumannii | Imipenem,population_2024,24,3,312,68,2,2007,2022,0.025217391304347823,0.9068896173989751,0.06782608695652173,0.7528351863688201,0.48567178524771265,0,-0.31217391304347825,0.1375180295921436,0.36695652173913046,0.07775361602859569,FALSE,0.7916666666666666,3.899686520376176,Zhejiang,0.9899546881468818,0.9760417777324718
all_years,sludge,tetracyclines,P. aeruginosa | Cefepime,urban_env_infra_investment_2024,14,3,77,19,2,2004,2020,-0.025162995597942262,0.9319548134512707,0.1032967032967033,0.725282211088945,0.30098512187415105,0.03648989898989916,0.19444132962046295,0.505343650997514,0.367032967032967,0.1967388717074883,FALSE,0.5,8.301950764507458,Hebei,0.9916666251018126,0.9729669155213013
all_years,surface water,tetracyclines,S. aureus | Oxacillin,grp_per_capita_2024,15,2,42,17,1,2015,2024,0.024999999999999994,0.9295289708192378,0.08214285714285713,0.7710285652881776,1,0,-0.49642857142857144,0.059797413749923985,0.2571428571428571,0.35486036365060913,FALSE,0.6,6.120879120879123,Jilin,0.9916666251018126,0.9760848906711721
all_years,sediment,sulfonamides,K. pneumoniae | Cefazolin,grp_2024,24,3,1061,135,2,2008,2025,-0.02478799797671961,0.9084685274288252,-0.04521739130434781,0.8338234219848104,0.0015521231748156271,0.520774428109915,-0.23961731377495624,0.2594293755011346,0.29739130434782607,0.158154260595396,TRUE,0.75,4.64211310507516,Tibet,0.9903555450588285,0.9842154623604513
all_years,sludge,sulfonamides,K. pneumoniae | Tigecycline,grp_per_capita_2024,16,3,143,28,1,2005,2017,0.02456253753945373,0.9280543186979644,0.4029411764705882,0.12174576295254323,0.6133729962850374,0,-0.3162426708204668,0.23275560389798974,0.6264705882352941,0.009413977306783658,FALSE,0.5,6.824130252430738,Heilongjiang,0.9916666251018126,0.8138668527285788
