province,endpoint,bacteria_species,amr_antibiotic,amr_class,amr_mean_2019_2024,amr_2019_2024_change,total_strains_2019_2024,n_years,sentinel_endpoint,cluster_id,cluster_name
Beijing,S. aureus | Penicillin G,S. aureus,Penicillin G,other,85.43357822513529,-2.2342562675476074,61223,6,FALSE,2,Urban-industrial wastewater core
Beijing,S. aureus | Rifampicin,S. aureus,Rifampicin,other,3.2656293985849483,-5.004607234150171,64398,6,FALSE,2,Urban-industrial wastewater core
Beijing,S. aureus | Teicoplanin,S. aureus,Teicoplanin,other,0,0,35167,6,FALSE,2,Urban-industrial wastewater core
Beijing,S. aureus | Tetracycline,S. aureus,Tetracycline,tetracyclines,23.76483156053408,-3.2587632536888123,29834,6,FALSE,2,Urban-industrial wastewater core
Beijing,S. aureus | Vancomycin,S. aureus,Vancomycin,other,0,0,64846,6,FALSE,2,Urban-industrial wastewater core
Chongqing,A. baumannii | Amikacin,A. baumannii,Amikacin,aminoglycosides,45.50796671099374,-8.266279101371758,43054,6,FALSE,3,Inland surveillance-gap belt
Chongqing,A. baumannii | Aztreonam,A. baumannii,Aztreonam,other,78.4920964370971,-5.009669065475464,31063,6,FALSE,3,Inland surveillance-gap belt
Chongqing,A. baumannii | Cefepime,A. baumannii,Cefepime,cephalosporins,57.48071655118433,-3.9208173751831055,47061,6,FALSE,3,Inland surveillance-gap belt
Chongqing,A. baumannii | Cefotaxime,A. baumannii,Cefotaxime,cephalosporins,58.70955916922699,-12.17462420463562,10942,6,FALSE,3,Inland surveillance-gap belt
Chongqing,A. baumannii | Ceftazidime,A. baumannii,Ceftazidime,cephalosporins,58.295522561966074,-3.913450241088867,46724,6,FALSE,3,Inland surveillance-gap belt
Chongqing,A. baumannii | Ceftriaxone,A. baumannii,Ceftriaxone,cephalosporins,61.03020815972545,-6.894099712371826,33236,6,FALSE,3,Inland surveillance-gap belt
Chongqing,A. baumannii | Ciprofloxacin,A. baumannii,Ciprofloxacin,fluoroquinolones,58.95353875724615,-2.8601229190826416,45200,6,FALSE,3,Inland surveillance-gap belt
Chongqing,A. baumannii | Gentamicin,A. baumannii,Gentamicin,aminoglycosides,51.96732841631858,-5.935463309288025,44197,6,FALSE,3,Inland surveillance-gap belt
Chongqing,A. baumannii | Imipenem,A. baumannii,Imipenem,carbapenems,58.01129344582576,-2.400130033493042,45517,6,FALSE,3,Inland surveillance-gap belt
Chongqing,A. baumannii | Levofloxacin,A. baumannii,Levofloxacin,fluoroquinolones,46.33705998629211,1.9551843404769897,45974,6,TRUE,3,Inland surveillance-gap belt
Chongqing,A. baumannii | Meropenem,A. baumannii,Meropenem,carbapenems,57.4440274669373,-4.923558235168457,41315,6,FALSE,3,Inland surveillance-gap belt
Chongqing,A. baumannii | Minocycline,A. baumannii,Minocycline,other,11.145032087178167,-7.171308249235153,24567,6,FALSE,3,Inland surveillance-gap belt
Chongqing,A. baumannii | Polymyxin B,A. baumannii,Polymyxin B,other,1.5791169590131529,-0.8373502641916275,3103,6,FALSE,3,Inland surveillance-gap belt
Chongqing,A. baumannii | Tigecycline,A. baumannii,Tigecycline,tetracyclines,1.833122600883707,0.23179557174444199,18984,6,FALSE,3,Inland surveillance-gap belt
Chongqing,A. baumannii | Tobramycin,A. baumannii,Tobramycin,aminoglycosides,47.74471418377554,-4.983395338058472,35051,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Amikacin,E. coli,Amikacin,aminoglycosides,1.8946506997908767,1.8735425546765327,195445,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Ampicillin,E. coli,Ampicillin,other,83.33227179162414,1.274794340133667,203969,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Aztreonam,E. coli,Aztreonam,other,29.755968336115476,-0.7283896207809413,200343,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Cefazolin,E. coli,Cefazolin,cephalosporins,56.0213963185796,1.3074219226837158,113105,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Cefepime,E. coli,Cefepime,cephalosporins,22.626714588969968,4.418283700942993,204811,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Cefotaxime,E. coli,Cefotaxime,cephalosporins,46.885350107987946,4.860395193099976,90877,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Cefotetan,E. coli,Cefotetan,cephalosporins,2.074998485911017,-0.27073733508586884,100482,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Cefoxitin,E. coli,Cefoxitin,cephalosporins,9.118019076109979,0.5776934325695038,75115,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Ceftazidime,E. coli,Ceftazidime,cephalosporins,19.672185882388813,-0.5102246999740601,209631,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Ceftriaxone,E. coli,Ceftriaxone,cephalosporins,48.511171408568664,-0.4729747772216797,181653,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Cefuroxime,E. coli,Cefuroxime,cephalosporins,49.38866537580598,0.9426295757293701,188031,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Chloramphenicol,E. coli,Chloramphenicol,other,23.611267282459988,2.451293170452118,44411,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Ciprofloxacin,E. coli,Ciprofloxacin,fluoroquinolones,46.17060629542593,3.7830084562301636,183123,6,TRUE,3,Inland surveillance-gap belt
Chongqing,E. coli | Ertapenem,E. coli,Ertapenem,carbapenems,1.1606095330580233,0.39109839126467716,150869,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Gentamicin,E. coli,Gentamicin,aminoglycosides,32.814055801879896,-3.8389891386032104,201883,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Imipenem,E. coli,Imipenem,carbapenems,1.013654503334704,0.08571352809667587,201252,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Levofloxacin,E. coli,Levofloxacin,fluoroquinolones,43.908319919181665,4.480898380279541,199477,6,TRUE,3,Inland surveillance-gap belt
Chongqing,E. coli | Meropenem,E. coli,Meropenem,carbapenems,0.9912194796216998,-0.0618680380284784,172313,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Nitrofurantoin,E. coli,Nitrofurantoin,other,2.043720718569551,-0.6976084783673289,60429,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Polymyxin B,E. coli,Polymyxin B,other,0.8502598112917424,NA,6351,4,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Tigecycline,E. coli,Tigecycline,tetracyclines,0.1383406291046181,0.1303401862969622,83851,6,FALSE,3,Inland surveillance-gap belt
Chongqing,E. coli | Tobramycin,E. coli,Tobramycin,aminoglycosides,16.633355422799742,20.51578164100647,133088,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Amikacin,K. pneumoniae,Amikacin,aminoglycosides,3.8602401018194183,-0.1983344554901123,115770,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Ampicillin,K. pneumoniae,Ampicillin,other,89.59263905409824,0.9425520896911621,100746,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Aztreonam,K. pneumoniae,Aztreonam,other,17.898928667399126,-0.09525269269943237,117778,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Cefazolin,K. pneumoniae,Cefazolin,cephalosporins,26.474948314250902,-2.3510515689849854,103207,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Cefepime,K. pneumoniae,Cefepime,cephalosporins,13.809280410206505,0.5598098039627093,121288,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Cefotaxime,K. pneumoniae,Cefotaxime,cephalosporins,19.162798623581025,-1.4337316155433655,48041,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Cefotetan,K. pneumoniae,Cefotetan,cephalosporins,5.383316498930411,-1.7177548259496689,59220,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Cefoxitin,K. pneumoniae,Cefoxitin,cephalosporins,13.423187204064332,0.6324067711830121,41920,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Ceftazidime,K. pneumoniae,Ceftazidime,cephalosporins,15.128149548245743,-0.34203082323074163,124503,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Ceftriaxone,K. pneumoniae,Ceftriaxone,cephalosporins,22.1688203832923,-3.314393758773811,107570,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Cefuroxime,K. pneumoniae,Cefuroxime,cephalosporins,25.442007235849445,-4.323571920394894,104410,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Chloramphenicol,K. pneumoniae,Chloramphenicol,other,20.828218275047792,3.048662841320038,27698,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Ciprofloxacin,K. pneumoniae,Ciprofloxacin,fluoroquinolones,14.765175491943355,2.2587925195693987,107293,6,TRUE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Ertapenem,K. pneumoniae,Ertapenem,carbapenems,5.575775511644686,0.44373273849487305,87647,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Gentamicin,K. pneumoniae,Gentamicin,aminoglycosides,12.89218788763962,-0.4170432686805725,120701,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Imipenem,K. pneumoniae,Imipenem,carbapenems,5.607113300660137,0.17177797853946686,120900,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Levofloxacin,K. pneumoniae,Levofloxacin,fluoroquinolones,12.137267184092002,2.465579658746721,119854,6,TRUE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Meropenem,K. pneumoniae,Meropenem,carbapenems,5.786503971343701,-0.32233335077762604,96414,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Nitrofurantoin,K. pneumoniae,Nitrofurantoin,other,21.29039304369211,-0.6809279322624207,36702,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Polymyxin B,K. pneumoniae,Polymyxin B,other,2.5000000443291284,NA,4080,4,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Tigecycline,K. pneumoniae,Tigecycline,tetracyclines,1.4697900649023221,-2.9168750159442425,46061,6,FALSE,3,Inland surveillance-gap belt
Chongqing,K. pneumoniae | Tobramycin,K. pneumoniae,Tobramycin,aminoglycosides,9.403460062107985,8.295046538114548,76642,6,FALSE,3,Inland surveillance-gap belt
Chongqing,P. aeruginosa | Amikacin,P. aeruginosa,Amikacin,aminoglycosides,1.8951776524391526,-0.8394898846745491,74030,6,FALSE,3,Inland surveillance-gap belt
Chongqing,P. aeruginosa | Aztreonam,P. aeruginosa,Aztreonam,other,15.957982060974176,-1.2518256902694702,67590,6,FALSE,3,Inland surveillance-gap belt
Chongqing,P. aeruginosa | Cefepime,P. aeruginosa,Cefepime,cephalosporins,9.339074821316458,-2.6931211352348328,76635,6,FALSE,3,Inland surveillance-gap belt
Chongqing,P. aeruginosa | Ceftazidime,P. aeruginosa,Ceftazidime,cephalosporins,12.640468053743419,0.11481717228889643,75907,6,FALSE,3,Inland surveillance-gap belt
Chongqing,P. aeruginosa | Ciprofloxacin,P. aeruginosa,Ciprofloxacin,fluoroquinolones,8.367412748166853,-1.7830200493335724,74336,6,TRUE,3,Inland surveillance-gap belt
Chongqing,P. aeruginosa | Gentamicin,P. aeruginosa,Gentamicin,aminoglycosides,4.5968758613495675,-1.374952495098114,68242,6,FALSE,3,Inland surveillance-gap belt
Chongqing,P. aeruginosa | Imipenem,P. aeruginosa,Imipenem,carbapenems,11.438617148844724,-0.0624731183052063,74231,6,FALSE,3,Inland surveillance-gap belt
Chongqing,P. aeruginosa | Levofloxacin,P. aeruginosa,Levofloxacin,fluoroquinolones,9.383579050085919,-1.4850713312625867,74673,6,FALSE,3,Inland surveillance-gap belt
Chongqing,P. aeruginosa | Meropenem,P. aeruginosa,Meropenem,carbapenems,8.865526556974638,-0.3516979515552521,75145,6,FALSE,3,Inland surveillance-gap belt
Chongqing,P. aeruginosa | Piperacillin,P. aeruginosa,Piperacillin,other,15.444808923658208,6.688728183507916,62746,6,FALSE,3,Inland surveillance-gap belt
Chongqing,P. aeruginosa | Polymyxin B,P. aeruginosa,Polymyxin B,other,0.7933436456999969,0.3110779915004969,5168,6,FALSE,3,Inland surveillance-gap belt
Chongqing,P. aeruginosa | Tobramycin,P. aeruginosa,Tobramycin,aminoglycosides,3.1834144980278904,-0.24454444646835283,52962,6,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Amikacin,S. aureus,Amikacin,aminoglycosides,1.1299435049295423,NA,2832,1,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Cefoxitin,S. aureus,Cefoxitin,cephalosporins,24.92970525805091,3.7314489483833313,26318,6,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Chloramphenicol,S. aureus,Chloramphenicol,other,4.142312642213703,-1.8845554441213608,11805,6,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Ciprofloxacin,S. aureus,Ciprofloxacin,fluoroquinolones,10.887825499934237,4.251626878976822,69169,6,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Clindamycin,S. aureus,Clindamycin,other,29.483474540241176,-7.5496673583984375,93432,6,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Erythromycin,S. aureus,Erythromycin,macrolides,52.79706103019607,-3.860276937484741,93920,6,TRUE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Gentamicin,S. aureus,Gentamicin,aminoglycosides,8.218740614897039,-1.7893515527248365,93956,6,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Levofloxacin,S. aureus,Levofloxacin,fluoroquinolones,11.384572439346222,4.400654137134552,78703,6,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Linezolid,S. aureus,Linezolid,other,0,0,94084,6,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Nitrofurantoin,S. aureus,Nitrofurantoin,other,0.201064795042756,0.09966654470190406,35312,6,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Oxacillin,S. aureus,Oxacillin,other,25.700606349326534,0.708085298538208,93990,6,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Penicillin G,S. aureus,Penicillin G,other,92.91368885120167,-1.8518567085266255,93476,6,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Rifampicin,S. aureus,Rifampicin,other,1.2901983319374992,0.17390092834830284,93474,6,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Teicoplanin,S. aureus,Teicoplanin,other,0,0,46661,6,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Tetracycline,S. aureus,Tetracycline,tetracyclines,17.816263073119078,-3.9570808410644567,73910,6,FALSE,3,Inland surveillance-gap belt
Chongqing,S. aureus | Vancomycin,S. aureus,Vancomycin,other,0,0,93983,6,FALSE,3,Inland surveillance-gap belt
Fujian,A. baumannii | Amikacin,A. baumannii,Amikacin,aminoglycosides,34.028155892157876,-1.7784595489501953,25714,6,FALSE,1,Eastern production-infrastructure belt
Fujian,A. baumannii | Aztreonam,A. baumannii,Aztreonam,other,63.309183558585566,-5.73580265045166,25396,6,FALSE,1,Eastern production-infrastructure belt
Fujian,A. baumannii | Cefepime,A. baumannii,Cefepime,cephalosporins,47.9584740793269,-8.966195583343513,47489,6,FALSE,1,Eastern production-infrastructure belt
Fujian,A. baumannii | Cefotaxime,A. baumannii,Cefotaxime,cephalosporins,58.326826396762364,-18.59511137008667,8965,6,FALSE,1,Eastern production-infrastructure belt
Fujian,A. baumannii | Ceftazidime,A. baumannii,Ceftazidime,cephalosporins,49.123673566264344,-5.745464563369751,42507,6,FALSE,1,Eastern production-infrastructure belt
Fujian,A. baumannii | Ceftriaxone,A. baumannii,Ceftriaxone,cephalosporins,49.85398584779105,-15.042683482170105,22943,6,FALSE,1,Eastern production-infrastructure belt
Fujian,A. baumannii | Ciprofloxacin,A. baumannii,Ciprofloxacin,fluoroquinolones,51.06602623152712,-5.790722370147705,47466,6,FALSE,1,Eastern production-infrastructure belt
Fujian,A. baumannii | Gentamicin,A. baumannii,Gentamicin,aminoglycosides,42.86653938773258,-9.998846054077148,30406,6,FALSE,1,Eastern production-infrastructure belt
Fujian,A. baumannii | Imipenem,A. baumannii,Imipenem,carbapenems,49.34098418797531,-7.405421137809753,48102,6,FALSE,1,Eastern production-infrastructure belt
Fujian,A. baumannii | Levofloxacin,A. baumannii,Levofloxacin,fluoroquinolones,47.56781771569716,-5.489295721054077,47406,6,TRUE,1,Eastern production-infrastructure belt
Fujian,A. baumannii | Meropenem,A. baumannii,Meropenem,carbapenems,53.76886259625214,-2.810072898864746,28364,6,FALSE,1,Eastern production-infrastructure belt
Fujian,A. baumannii | Minocycline,A. baumannii,Minocycline,other,20.373264024043372,-5.773049592971802,22397,6,FALSE,1,Eastern production-infrastructure belt
Fujian,A. baumannii | Polymyxin B,A. baumannii,Polymyxin B,other,1.7268445907713292,1.1431897059082985,3185,6,FALSE,1,Eastern production-infrastructure belt
Fujian,A. baumannii | Tigecycline,A. baumannii,Tigecycline,tetracyclines,3.3822476793195233,-0.38952529430389404,16764,6,FALSE,1,Eastern production-infrastructure belt
Fujian,A. baumannii | Tobramycin,A. baumannii,Tobramycin,aminoglycosides,38.87700329353209,-1.439085602760315,42066,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Amikacin,E. coli,Amikacin,aminoglycosides,2.458443520380091,1.5442222356796265,171694,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Ampicillin,E. coli,Ampicillin,other,80.0331860631989,-1.845628023147583,159705,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Aztreonam,E. coli,Aztreonam,other,30.189651475226878,-4.6418696641922,168836,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Cefazolin,E. coli,Cefazolin,cephalosporins,62.70152162625666,-3.7905216217041016,58989,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Cefepime,E. coli,Cefepime,cephalosporins,18.643318170931188,0.004275143146514893,178568,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Cefotaxime,E. coli,Cefotaxime,cephalosporins,47.90585555336787,-4.872873425483704,49328,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Cefotetan,E. coli,Cefotetan,cephalosporins,2.1887500753069298,-0.09723138064146042,109743,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Cefoxitin,E. coli,Cefoxitin,cephalosporins,10.927812005639213,-3.1748481094837206,35643,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Ceftazidime,E. coli,Ceftazidime,cephalosporins,19.892333279220203,-0.8248522877693141,169226,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Ceftriaxone,E. coli,Ceftriaxone,cephalosporins,47.54166210136431,-4.581648111343384,159559,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Cefuroxime,E. coli,Cefuroxime,cephalosporins,48.36841342737258,-3.339681029319763,88748,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Chloramphenicol,E. coli,Chloramphenicol,other,27.313796260664464,-0.13270378112793324,25899,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Ciprofloxacin,E. coli,Ciprofloxacin,fluoroquinolones,48.66646179183302,-1.3758540153503418,169474,6,TRUE,1,Eastern production-infrastructure belt
Fujian,E. coli | Ertapenem,E. coli,Ertapenem,carbapenems,0.7950824362222032,0.18365844152867794,87035,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Gentamicin,E. coli,Gentamicin,aminoglycosides,32.750210393152685,-4.315477609634396,162973,6,FALSE,1,Eastern production-infrastructure belt
Fujian,E. coli | Imipenem,E. coli,Imipenem,carbapenems,1.0876617325673734,0.41295364499092124,183421,6,FALSE,1,Eastern production-infrastructure belt
